season,episode,character,sentence
2,23,CHARLIE,Are we rescued?
2,23,REDSHIRT,Saved?
2,23,SAYID,Perhaps it's them.
2,23,CHARLIE,You see anything?
2,23,KATE,No.
2,23,CHARLIE,Maybe it's a trap?
2,23,HURLEY,What do you mean a trap?
2,23,SAWYER,You hear that?
2,23,VOICE,Damn it.
2,23,DESMOND,You.
2,23,KATE,"Okay, okay, just wait one second, okay. I'll be right back. Everybody needs to know what's going on, Jack. There's a boat..."
2,23,JACK,"Just tell them Desmond's back until I find out the rest, okay."
2,23,JACK,"So, before you ran off, I guess you just forgot to mention that you still have a sailboat. Why'd you come back?"
2,23,DESMOND,"Do you think I did it on purpose? I was sailing for two and half weeks, bearing due West and making 9 knots. I should have been in Fiji in less than a week. But the first piece of land I saw wasn't Fiji, was it? No. No, it was here—this, this island. And you know why? Because this is it. This is all there is left. This ocean and this place here. We are stuck in a bloody snow globe! There's no outside world! There's no escape! So, just go away, huh. Let me drink."
2,23,DESMOND,Are you still pushing it?
2,23,JACK,"Yeah, we're still pushing it."
2,23,MASTER SERGEANT,"Set of keys; one pocket watch, gold plated; one photograph (the same picture Desmond had in the Hatch); one book, Our Mutual Friend. Why didn't you bring that inside?"
2,23,DESMOND,"To avoid temptation, brother. I've read everything Mr. Charles Dickens has ever written - every wonderful word. Every book except this one. I'm saving it so it will be the last thing I ever read before I die."
2,23,MASTER SERGEANT,"Nice idea, as long as you know when you're going to die. Lance Corporal Desmond David Hume your sentence is hereby complete and you are now and forever dishonorably discharged from the Royal Scotts Regiment of Her Majesty's Armed Forces. Long live the queen. Enjoy your sodding book."
2,23,WIDMORE,You want a ride?
2,23,DESMOND,Not with you.
2,23,WIDMORE,Get in the car.
2,23,DESMOND,Did you bring me a present?
2,23,WIDMORE,"Actually, two presents. One of these boxes contains your past, Hume. The other, your future. Go ahead, open it."
2,23,DESMOND,"You're a bastard, you know that?"
2,23,WIDMORE,"The fact that she never received your sentiments is good for her. Good, because as far as she's concerned you've forsaken her. And that's the way it's going to stay."
2,23,DESMOND,Is it now?
2,23,WIDMORE,"Penelope's moved on, Hume. She's getting married. This is for your new life—away from my daughter. The conditions are simple—no contact, no calls, no posts. You just run away, Desmond."
