season,episode,character,sentence
3,11,SAWYER,Ping-pong table? Where the hell did that come from?
3,11,HURLEY,"Jin found it when he was out looking for firewood. We made legs for it, paddles, now all we need is a ball."
3,11,SAWYER,Found it?
3,11,HURLEY,It must've landed in the jungle when the hatch exploded.
3,11,SAWYER,I thought the hatch collapsed.
3,11,HURLEY,"Look, dude, all I know is the sky turned purple. After that I don't ask questions. Just make myself a salad and move on."
3,11,SAWYER,"Yeah, I can see that's working for you. Hey! You seen Kate around?"
3,11,HURLEY,Wow. She's not back yet? Hmm. You guys find anything we could use as a ball?
3,11,BACKGROUND VOICE,No.
3,11,SAWYER,"Hey, that's my Guns and Ammo. Where the hell you get it?"
3,11,PAULO,It was in the magazine stack. We share things now.
3,11,SAWYER,"Listen, Zorro, it was in my stuff. Stuff you all decided to have yourselves a little party with while you thought I was dead."
3,11,PAULO,"Listen, hillbilly, if you want it that bad, take it."
3,11,SAWYER,Just keep it.
3,11,SAYID,We need to eat.
3,11,LOCKE,Are we still on course?
3,11,SAYID,We're still heading north on a bearing of 3 0 5. Yes.
3,11,LOCKE,I'm sensing a lack of confidence.
3,11,SAYID,"We've been walking for two days, following a compass bearing provided by the carvings on a stick!"
3,11,LOCKE,And?
3,11,SAYID,You really think we're just going to chance upon where The Others are?
3,11,LOCKE,"I don't know what we're going to chance upon, Sayid, but my bearing is the only bearing we got."
3,11,SAYID,"I'm going to find some fruit, and then, John, we'll have a rational conversation regarding our next move."
3,11,SAWYER,You all looking for something like this?
3,11,HURLEY,"Cool, the ball."
3,11,SAWYER,"Uh-uh. We need to do a quick prid quo first. I know I've been gone a while, and you thought the General Store was having a ""going-out-of-business"" sale. But now I'm back. And I want what’s mine."
3,11,NIKKI,"Yeah, but it wasn't really yours to begin with."
3,11,SAWYER,"A, it was mine to begin with when I took it. B, who the hell are you? And C, because I'm fair, I'm going to let you play me for it."
3,11,HURLEY,Play ping pong?
3,11,SAWYER,"That's right, Avalanche. You bastards put up your best player. One game. And when I crush them, you all gotta bring me every piece of my stash back."
3,11,HURLEY,If you lose?
3,11,SAWYER,"I ain't gonna lose, but if I do, tell you what, name it."
3,11,JIN,소이어가 뭐래?
3,11,SUN,"잠깐만, 내가 나중에 얘기 해 줄게. 나한테 좋은 생각이 생겼어."
3,11,SAWYER,"Ooh, looks like crouching tiger and hidden dragon got something good. Lay it on me."
3,11,SUN,"No nicknames. If you lose, no nicknames for anyone for a week."
3,11,CHARLIE,Nice!
3,11,SAWYER,"You're on. Pick your player. I'll be back in an hour, then let the slaughter begin."
3,11,LOCKE,You sure it's completely isolated?
3,11,SAYID,I've circled the house. Nothing but jungles surrounding it. Here.
3,11,LOCKE,Does that dish still work?
3,11,SAYID,"A satellite dish of that size would have broadcasting capabilities for thousands of miles. Danielle, you once mentioned a radio tower. Is this it?"
3,11,ROUSSEAU,I have never been here before.
3,11,KATE,"The man in the house, you said you've seen him before?"
3,11,SAYID,On a video feed from the Pearl Station.
3,11,KATE,So who is he?
3,11,SAYID,Only one way to find out. We ask him.
3,11,KATE,What's this for?
3,11,SAYID,"If I'm unarmed, he won't feel threatened. In case he is threatened, you cover me from here."
3,11,KATE,"Hey, where are you going?"
3,11,ROUSSEAU,"I have no interest in that man inside the house. I have survived on the island precisely by avoiding these types of encounters. I'll wait for you by the stream, for those of you who survive."
3,11,ARABIC MAN,Najeev. Najeev. A man out front wants to see you.
3,11,SAMI,Did you cook this?
3,11,SAYID,"Yes, I did."
3,11,SAMI,"Wow, it is delicious. My name is Sami."
3,11,SAYID,Najeev. Thank you.
3,11,SAMI,"Please sit. Sit. Where are you from, Najeev?"
3,11,SAYID,I'm Syrian.
3,11,SAMI,"Please. والله يااخي, انت مبين عليك كثير انك عراقي مثلي."
3,11,SAYID,What do you want from me?
3,11,SAMI,"You're an excellent cook. And I, I have a restaurant. Much nicer than this place. Come take a look. If you like it, I will hire you at twice your pay here."
3,11,SAYID,You're offering a stranger a job because of a single meal?
3,11,SAMI,"I'm offering you a job because we're outsiders here. And because, um, my chef just quit."
3,11,KATE,"No, he's been hit. He's been hit."
3,11,LOCKE,Not yet. Do you want to get shot too?
3,11,MIKHAIL,I didn't cross the line! We had a truce! This is my land! You said I could stay here!
3,11,SAYID,I'm not who you think I am! My name is Sayid Jarrah! I was on a plane that crashed here months ago!
3,11,MIKHAIL,A plane?!
3,11,SAYID,"I'm unarmed, I swear!"
3,11,MIKHAIL,Stay right there!
3,11,LOCKE,"Drop the rifle! Stop, right now. Back up. Back up."
3,11,KATE,Are you all right?
3,11,MIKHAIL,You really did crash here?
3,11,SAYID,"Over 40 of us, yes."
3,11,LOCKE,I'll go in first. Make sure it's ok.
3,11,KATE,Who are you?
3,11,MIKHAIL,My name is Mikhail Bakunin and I am the last living member of the DHARMA Initiative.
3,11,KATE,Watch your step.
3,11,MIKHAIL,"Please. Sit. Here, let me..."
3,11,SAYID,You've had experience treating gunshot wounds?
3,11,MIKHAIL,"I spent some time in Afghanistan. I had experience with field medicine in the Soviet Army. In the kitchen, on the top shelf there is a medical kit. Will you bring it please?"
3,11,SAYID,"It's alright, Kate."
3,11,SAYID,How did you get here?
