season,episode,character,sentence
1,13,SAYID,"I brought you a present for helping me with the translations. I didn't have a chance to get it gift-wrapped, so -- . I found these in the wreckage and I have no use for them personally."
1,13,SHANNON,"They are actually my size. Well, half a size off, but, I swear this place is actually making my feel swell."
1,13,SAYID,Another mysterious force of the Island revealed.
1,13,HURLEY,"Yo, Boone. Question for you, dude."
1,13,BOONE,Yeah.
1,13,HURLEY,"You and Locke are going out hunting boar everyday, right?"
1,13,BOONE,What about it?
1,13,HURLEY,"That's cool, except, how come you're not coming back with any? We haven't had fresh pork on a plate in about a week, dude."
1,13,BOONE,It's not like they're domesticated animals.
1,13,HURLEY,Maybe you guys aren't trying hard enough?
1,13,BOONE,"We're hunting, alright?"
1,13,HURLEY,"I hope so, because people need food, man -- solid food. This isn't a game, man."
1,13,BOONE,I can't believe you ran down that last ball. And then you hit it for a winner.
1,13,NICOLE,Lucky shot.
1,13,BOONE,"Yeah, I wish it was luck. Is that my phone? Yeah, hello."
1,13,SHANNON,"Boone, it's me."
1,13,BOONE,Shannon?
1,13,SHANNON,Yeah...
1,13,BOONE,What's the matter?
1,13,SHANNON,"Um, things aren't so good."
1,13,BOONE,Where are you?
1,13,SHANNON,Get out of here! Get the hell away from me!
1,13,BOONE,Shannon? Shannon?
1,13,SHANNON,Just stay out of here! Get the hell away from me!
1,13,BOONE,"Shannon, what's going on? Alright, Shannon, just hang on, just tell me where you are. I'll come get you."
1,13,SHANNON,Sydney.
1,13,BOONE,Sydney?
1,13,SHANNON,Australia.
1,13,BOONE,Stay away from my sister.
1,13,SAYID,For a moment you seemed to be giving me an order.
1,13,BOONE,It's just a friendly suggestion.
1,13,SAYID,A suggestion?
1,13,BOONE,"Yes, and if I were you I'd listen."
1,13,SAYID,What if I don't?
1,13,LOCKE,Boone! Found some fresh tracks down by the stream.
1,13,BOONE,See you later.
1,13,SAYID,You know where to find me.
1,13,LOCKE,You need to put aside your differences with Sayid.
1,13,BOONE,He's hitting on Shannon.
1,13,LOCKE,He's very competent. We don't want to make an enemy of him. We're going to want him on our side.
1,13,BOONE,"John, people are talking about what we're doing out here every day, especially since we never come back with anything."
1,13,LOCKE,You mean boar.
1,13,BOONE,Yeah.
1,13,LOCKE,"Plenty of fruit and fish to go around. What we're doing here is far more important. Right now, this is our priority."
1,13,HURLEY,"So, Jack?"
1,13,JACK,"So, Hurley?"
1,13,HURLEY,"Something kind of important I'd want to ask you about. Um, anything I tell you is doctor-patient confidential, right?"
1,13,JACK,Yeah.
1,13,HURLEY,The thing is -- I haven't been feeling so great.
1,13,JACK,What's the matter?
1,13,HURLEY,"Well, it's kind of like, uh, my stomach. I've been having some, um, major digestive issues."
1,13,JACK,What have you been eating?
1,13,HURLEY,"You know, the usual - bananas, papayas, mangoes, guava, passion fruit, coconut. Some of those weird star fruits from up on the hill. Someone said they might be good for digestion. Let me tell you, they lied."
1,13,JACK,"Well, it might help if you had a little bit more protein in your diet."
1,13,HURLEY,"Dude, what can I do? There's no boar. No boar, no protein."
1,13,JACK,You can eat fish. Jin's been catching a lot of them.
1,13,HURLEY,"No way, man. That guy has it in for me."
1,13,JACK,"Oh, come on, man."
1,13,HURLEY,"I'm not kidding. He offered me something to eat, like right after we, you know, got here, um, the thing with the spikes?"
1,13,JACK,Sea urchin.
1,13,HURLEY,Yeah. And when I turned him down it's like I soiled his family honor or something. He hasn't looked me in the eye since. The guy holds a serious grudge.
1,13,JACK,"You're not eating those, are you?"
1,13,HURLEY,"Dude, these aren't for eating. Excuse me."
1,13,KATE,"I can see you there, you know."
1,13,JACK,"I wasn't hiding, just didn't want to disrupt you from doing whatever it is you're doing."
1,13,KATE,It's not like it's a secret.
1,13,JACK,Hard to tell with you sometimes.
1,13,JACK,"Huh, gross little, grayish-yellow things."
1,13,KATE,Passion fruit seeds.
1,13,JACK,What are they for?
1,13,KATE,I'll show you. If you want to see?
1,13,JACK,Yeah.
1,13,KATE,Follow me.
1,13,JACK,Please tell me you found a coffee bar.
1,13,KATE,Not quite.
1,13,JACK,When did you do all this?
1,13,KATE,I didn't. It was all Sun. I just wandered into this place the other day when I was out picking fruit.
1,13,JACK,This is is beautiful. It's great.
1,13,KATE,She planted some herbs and some low growing stuff here. And then she started a grove over there.
1,13,JACK,Smart. With the boar running out we're going to need as much food as we can possibly get.
1,13,KATE,Maybe it's not running out.
1,13,JACK,What do you mean?
1,13,KATE,Maybe Locke's just decided not to catch it for us anymore.
1,13,JACK,Why would he do that?
1,13,KATE,A lot of mouths to feed. If the boar's thinning out then why should he feed everyone else at his own expense?
1,13,BOONE,That glass isn't breaking and the door's sealed shut. I think it's cement. What is that?
1,13,LOCKE,Hmmm?
1,13,BOONE,The stuff in the bowl - what is that?
1,13,LOCKE,It's for later.
1,13,BOONE,"So, not to be too difficult, but we've been coming here for two days just staring at this thing. I'm not really sure what we're supposed to be doing."
1,13,LOCKE,"Ludovico Buonarrati, Michelangelo's father. He was a wealthy man. He had no understanding of the divinity in his son, so he beat him. No child of his was going to use his hands for a living. So, Michelangelo learned not to use his hands. Years later a visiting prince came into Michelangelo's studio and found the master staring at a single 18 foot block of marble. Then he knew that the rumors were true -- that Michelangelo had come in everyday for the last four months, stared at the marble, and gone home for his supper. So the prince asked the obvious -- what are you doing? And Michelangelo turned around and looked at him, and whispered, sto lavorando, I'm working. Three years later that block of marble was the statue of David."
1,13,BOONE,"We're not going to stare at this for 4 months, are we? How are we going to open it?"
1,13,LOCKE,"Well, that's what we have to figure out. That's why we're sitting here. I mean, how do you open a hatch that has no handle, no latch, no discernible way of opening it?"
1,13,BRYAN,Yeah?
1,13,BOONE,I'm looking for Shannon.
1,13,BRYAN,Who are you?
1,13,BOONE,I'm her brother.
1,13,SHANNON,Boone?
1,13,BOONE,What's going on?
1,13,SHANNON,What are you doing here?
1,13,BOONE,"15 hours. I just spent 15 hours on a plane -- happy to see you, glad you're here -- something like that might work."
1,13,SHANNON,"Listen, this really isn't the best time. Bryan and I were just on our way out to meet some friends. Why don't you give me a call tomorrow? Please?"
1,13,BOONE,Okay. Enjoy your friends.
1,13,HURLEY,"Jin! Yo, Jin! Alto. Listen, I know you don't like me because of the sea urchin thing. But that's okay because I'm not asking for any favors. Just let me know where you get the fish. Fish Just point me in the right direction. I'll take care of my own business with my own tools."
1,13,JIN,난 아마추어랑 안 놀아요. 그러니까 저리 가세요. (I have no time for amateurs. Just stay out of my way.)
1,13,HURLEY,"You just said something mean, didn't you?"
1,13,BOONE,"You know, we're going to have to tell them."
1,13,LOCKE,Tell them what?
1,13,BOONE,"What we found. You know, they're not going to keep believing that we're coming out here hunting. We never go back..."
1,13,LOCKE,They're not ready. They won't understand it.
1,13,BOONE,I don't think I understand it.
1,13,LOCKE,That's the problem.
