season,episode,character,sentence
2,8,MATTHEW,So how're you doing?
2,8,ANA LUCIA,"Well, the family with the screaming baby moved."
2,8,MATTHEW,You must be thrilled.
2,8,ANA LUCIA,"Actually, it's too quiet now."
2,8,MATTHEW,"So, how's Danny -- you two trying to work things out?"
2,8,ANA LUCIA,There's nothing to work out. He left.
2,8,MATTHEW,You okay with that?
2,8,ANA LUCIA,I guess you could say I'm one of those people that's just better off alone.
2,8,MATTHEW,"So, how was the firing range?"
2,8,ANA LUCIA,Good.
2,8,MATTHEW,How did it feel to hold a gun again?
2,8,ANA LUCIA,Very good.
2,8,MATTHEW,"All these steps count, Ana. You've come a long way since we met 4 months ago."
2,8,ANA LUCIA,"Did she say -- you know, when I can come back to work?"
2,8,MATTHEW,She left the final determination up to me.
2,8,ANA LUCIA,Right.
2,8,MATTHEW,Do you think you're ready?
2,8,ANA LUCIA,What do you think?
2,8,MATTHEW,"Welcome back to the force, Officer Cortez."
2,8,MICHAEL,"Sayid! Sayid, no!"
2,8,MICHAEL,"Hey, hey!"
2,8,ANA LUCIA,Don't move! Nobody move!
2,8,ANA LUCIA,Nobody move! Nobody! Does he have anything else on him?
2,8,EKO,What?
2,8,ANA LUCIA,He just had a gun to your neck -- check to see if he had anything else on him?
2,8,MICHAEL,"Hey, put it down."
2,8,ANA LUCIA,Stop.
2,8,MICHAEL,Are you crazy? Don't point that at me?
2,8,ANA LUCIA,I said stop!
2,8,MICHAEL,"What is your problem, huh?!"
2,8,BERNARD,Ana!
2,8,JIN,"야, 너 미쳤어?"
2,8,ANA LUCIA,"Get back! Get back, both of you!"
2,8,MICHAEL,Are you crazy?
2,8,LIBBY,Ana.
2,8,ANA LUCIA,Now!
2,8,LIBBY,Ana!
2,8,ANA LUCIA,We need to tie him up.
2,8,EKO,I'm not tying him up.
2,8,ANA LUCIA,He tried to kill you.
2,8,EKO,No.
2,8,ANA LUCIA,"You, you do it. Tie him. Use the vines from the stretcher."
2,8,MICHAEL,"Hey, if we take that thing apart we won't be able to..."
2,8,ANA LUCIA,Shut up!
2,8,LIBBY,"Ana, Sawyer needs a doctor or he'll die."
2,8,ANA LUCIA,I know what I'm doing.
2,8,CAPTAIN,I hope this is all of it.
2,8,RAGGS,That's all we've got right now.
2,8,CAPTAIN,Okay.
2,8,RAGGS,"Thanks, Captain."
2,8,CAPTAIN,Come on in.
2,8,RAGGS,"Hey, look who's here. Good to see you Ana Lucia, welcome back."
2,8,ANA LUCIA,"Thanks, Raggs."
2,8,RAGGS,"I'll get you those IRs, Captain."
2,8,CAPTAIN,Today.
2,8,RAGGS,You've got it.
2,8,CAPTAIN,How are you?
2,8,ANA LUCIA,Good. Fine.
2,8,CAPTAIN,Good. Your assignment.
2,8,ANA LUCIA,Evidence? You're putting me behind a desk?
2,8,CAPTAIN,Is that a problem?
2,8,ANA LUCIA,I want patrol.
2,8,CAPTAIN,I don't care what you want.
2,8,ANA LUCIA,Just put me in a car.
2,8,CAPTAIN,You were in an officer involve shooting -- no.
2,8,CAPTAIN,Both.
2,8,ANA LUCIA,I need to be back on the street. Please.
2,8,CAPTAIN,I put you in a car -- everyone's going to know I pulled strings. You don't want me to treat you like my daughter? Don't ask for favors.
2,8,ANA LUCIA,Then transfer me.
2,8,CAPTAIN,"You don't get the transfer, but I'll give you the car. Happy?"
