season,episode,character,sentence
2,16,JIN,"자기야, 뭐 해? 안 자?"
2,16,SUN,곧 가요.
2,16,JIN,"와, 근사한데."
2,16,SUN,왜 그래...
2,16,JIN,돌아 봐 봐.
2,16,SUN,자기야...
2,16,JIN,"한 번만. 부탁합니다, 돌아봐 주세요."
2,16,JIN,체온은 쟀지?
2,16,SUN,분위기 다 망치네.
2,16,JIN,미안해. 난 그저... 지난 1년 동안 노력해도 아무 소식이 없어서... 우리 병원에 가자.
2,16,SUN,병원?
2,16,JIN,불임 전문의한테.
2,16,SUN,애랑 놀아줄 시간도 없으면서 애 욕심은...
2,16,JIN,내 핑계 대지 마. 다 일 때문에...
2,16,SUN,일 때문에? 피 묻힌 손으로 집에 들어오는 것은 일이 아니에요!
2,16,JIN,당신은 내 손에 왜 피가 묻었다고 생각해? 어? 피를 묻히게 한 사람은 당신 아버지야! 다 아버님이 시킨거야!
2,16,JIN,"다른 뜻은 없었어... 정말 미안해. 우리한테 애가 생기면, 아버님도 생각이 바뀌실 걸? 손주가 생기면 혹시 알아? 좀 더 안전한 일자리를 주실지... 아이가 생기면 모든게 변할 거야. 아이만 생기면 다... 좋아질거야."
2,16,SUN,여보! 깜짝이야.
2,16,JIN,얼마나 찾았는데! 여기서 뭐 하고 있는거야!
2,16,SUN,뭐 하기는? 밭에서 일하고 있잖아요.
2,16,JIN,어서 돌아가자!
2,16,SUN,뭐? 싫어!
2,16,JIN,당장 가자니까! 또 납치당하고 싶어?
2,16,SUN,뭐라구요?
2,16,JIN,바로 여기서 놈들한테 당했잖아! 우리 얘기한거 다 잊어먹었어? 가자 어서!
2,16,SUN,이런 식으로 날 보호할 필요는 없어요! 그냥 내 밭에서 일하게 내버려 둬.
2,16,JIN,뭐? 내 밭?
2,16,SUN,뭐 하는 거야!
2,16,JIN,이제 여기 올 필요 없지? 이제 갈까?
2,16,LOCKE,You were running like the devil's chasing you.
2,16,ANA,Maybe he is.
2,16,LOCKE,"Good for you, keeping in shape."
2,16,ANA,"What do you want, Locke?"
2,16,LOCKE,What do I want?
2,16,ANA,I've been here over a week -- you've never said 2 words to me. And now you're sitting outside my tent?
2,16,LOCKE,We've got a man locked up down in the Hatch. There's a possibility he's one of them -- the Others.
2,16,ANA,Who's we?
2,16,LOCKE,Me and Jack. He's keeping watch right now.
2,16,ANA,How long's he been down there?
2,16,LOCKE,3 days. I'd like you to talk with him. You have experience with the Others. You were a cop. Seems to me you're the most qualified to figure out if this man's telling the truth.
2,16,ANA,Does Jack know you're coming to me with this?
2,16,LOCKE,"We've got a serious problem, Ana Lucia -- all of us. I'm taking the necessary steps to solve it. I don't need Jack's permission to talk with you because right now there's a man sitting in a room in my hatch and I want him out."
2,16,ROSE,I don't have to give you anything. It's the thought that counts. You just didn't think.
2,16,BERNARD,"I think all the time. You know, maybe you should think about giving me a little bit of a break here."
2,16,ROSE,"Oh, just hush, Bernard. Just hush."
2,16,ROSE,Honey? Are you alright?
2,16,SUN,I'm -- I think I'm just a little lightheaded.
2,16,BERNARD,You look as pale as a sheet.
2,16,ROSE,"Well, give her some water."
2,16,BERNARD,"Yes, ma'am."
2,16,ROSE,"Don't pay him any mind, honey. He's just mad at the world because he forgot my birthday."
2,16,BERNARD,"I didn't forget. I don't even know what day of the week it is, Rose."
2,16,ROSE,"It's Saturday, Bernard. Honey, can you walk?"
2,16,SUN,"Really, I'm alright."
2,16,BERNARD,Maybe we should go get Jin?
2,16,SUN,No -- I think I was just out in the sun too long.
2,16,ROSE,"Well, you spent a lot of time around the baby maybe you caught something. At least talk to Jack."
2,16,SUN,"Really, I'm okay. Thank you -- both of you."
2,16,JAE,교통이 많이 막히진 않았죠?
2,16,SUN,"맨날 똑같죠, 뭐."
2,16,JAE,진수 씨가 여기 오는거 아시죠?
2,16,SUN,아니오.
2,16,JAE,난 얘기할 줄 알았는데...
2,16,SUN,그럴 수가 없었어요.
2,16,SUN,"많이 바쁘실 텐데, 이렇게 시간 내주셔서 고마워요."
2,16,JAE,호텔 매니저나 회장님 외아들만이 할 수 있잖아요... 근무 시간이 자유로운 편인거. 방도 이 정도면 괜찮은 것 같은데요. 마실 것 좀 드릴까요?
2,16,SUN,그냥 아이스티 주세요.
2,16,JAE,In English.
2,16,SUN,"I would like iced-tea, please."
2,16,JAE,Very good.
2,16,SUN,Thank you.
2,16,JAE,괜찮아요?
2,16,SUN,네.
2,16,JAE,무슨 고민 있으세요?
2,16,SUN,아니에요...
2,16,JAE,나중에라도 마음이 바뀌시면... 뭐 그렇다고 제가 충고할 입장도 아니지만... 그래도 선 씨가 영어를 잘 하시면 진수씨가 좋아하실걸요?
2,16,SUN,어떻게 배웠냐고... 누구한테 배웠냐고 하면 뭐라고 해요?
2,16,JAE,우리가 이렇게 만나는 것이 불편하시면 그만 하죠.
2,16,SUN,그러길 원하세요?
2,16,JAE,아니오. 사실은 저한테도 공부가 많이 돼요.
2,16,LOCKE,"Morning, Jack."
2,16,JACK,You couldn't wait 'til I was done in here?
2,16,LOCKE,"The steam opens up my pores. A man's got no shaving cream, he's got to improvise. I also thought this might be a good time to talk about our problem."
2,16,JACK,Our problem?
2,16,LOCKE,"Our Henry problem. We've had him locked up for 3 days now, and I can't help but get the sense that he's just not motivated to cooperate with us."
2,16,JACK,And how are we going to motivate him?
2,16,LOCKE,I don't think there's anything we can do. I think we need to bring in some new blood.
2,16,JACK,"Obviously, you have someone in mind."
2,16,LOCKE,What do you think about Ana Lucia?
2,16,JACK,Why her?
2,16,LOCKE,She's the one you went to to start an army to fight these people -- why not her? Unless you're worried about what she'll do to him.
2,16,JACK,I'll talk to her.
2,16,LOCKE,I already did. In there with him now.
2,16,GALE,"Were you on the plane, too?"
2,16,ANA,I was in the tail section. We crashed on the other side of the Island.
2,16,GALE,You walked across all the way here? That must have been fun.
2,16,ANA,"It had its moments. So, are you going to tell me your story, Henry?"
2,16,GALE,"Why bother, I've already told it to everyone -- Jack, Locke, the big black guy that cut off his beard in front of me. Oh, yeah, and my buddy, Sayid. You can see how much he liked my story."
2,16,ANA,So how about you try me.
2,16,GALE,"I don't mean to be ungrateful, but why are you going to help me get out of here?"
2,16,ANA,On the other side of the Island there was this guy with us. I was 100 percent convinced that he wasn't on the plane. So I dug a hole and I threw him in it.
2,16,GALE,And what happened?
2,16,ANA,I was wrong. And now he's dead. But good news for you Henry -- I don't make the same mistake twice. So how about you tell me your story?
2,16,SUN,Sawyer?
2,16,SAWYER,"Well, hey there, Sunshine, what can I do for you?"
2,16,SUN,How's your book?
2,16,SAWYER,Predictable -- not nearly enough sex.
2,16,SUN,I heard that you have all the medical supplies.
2,16,SAWYER,You heard correct.
2,16,SUN,May I look through them?
2,16,SAWYER,No you may not. But if you'll tell me what you're looking for...
2,16,SUN,Forget it.
2,16,SAWYER,"Okay, hold on. Now I'm intrigued. Tell you what, tell me what you're looking for and it's yours, gratis."
2,16,SUN,Can't I just look myself?
2,16,SAWYER,"It's not a drugstore, sweetheart."
2,16,SUN,I need a pregnancy test.
2,16,JACK,Can't hear anything.
2,16,LOCKE,She's only been in there about 30 minutes.
2,16,JACK,"How do you know he hasn't snapped her neck, John?"
2,16,LOCKE,How do you know she hasn't snapped his?
2,16,ANA,"So let me get this straight -- you and your wife travel around the world and crash here in a smiley-face balloon? Then she dies. You get captured by a French chick who brings you here, and then they lock you up."
2,16,GALE,It sounds kind of silly when you say it like that.
2,16,ANA,Why don't you have a beard?
2,16,GALE,Because I shaved -- because I needed something normal.
2,16,ANA,"Okay, so why don't you draw me a map to your balloon? We'll go out there, we'll find it, and everybody will believe you."
2,16,GALE,That's what they all keep asking me to do -- draw a map. And if I mess up they'll crucify me.
2,16,ANA,You flew around the world in a balloon and you don't think you can draw up a good map?
2,16,GALE,Air travel -- it's a different animal. It's about wind currents and...
2,16,ANA,Do you or do you not know where it is?
2,16,GALE,"Yeah, I know where it is. I went back there to bury my wife."
2,16,ANA,Why'd you do that?
2,16,GALE,"Because our balloon was the closest thing we had to home. You people have been looking for someone to punish for everything that's happened to you -- someone to blame -- and now you've got him. It doesn't matter what I do, I'm dead already."
2,16,ANA,"You draw up that map, Henry. I'll find your balloon. But if you don't, things are going to play out just like you said."
2,16,HURLEY,"Hey, Sun. Look what I found in the middle of the jungle. It's not even melted or nothing. Crazy, huh? You want to split it?"
2,16,SUN,"No. No, thank you. I was just heading to the beach."
2,16,HURLEY,"Okay, well, later, dude."
2,16,DR. KIM,"안녕하세요, 미스터 권. 아, 선화 씨. 죄송합니다, 오래 기다리게 해서. 아버님은 건강하시죠?"
2,16,SUN,"네, 덕분에요."
2,16,DR. KIM,아버님께 안부 좀 전해주시죠.
2,16,SUN,그럼요. 다른 환자분들도 많으실 텐데 이렇게 시간 내 주셔서 감사합니다.
2,16,JIN,"선생님, 결과는요?"
2,16,DR. KIM,"말씀드리기가... 별로 좋지 않습니다. 초음파 검사 결과, 부인의 나팔관은 조직 상처로 인해 다 막혀있습니다. 그래서... 수술을 하더라도... 임신 가능성은... 불가능합니다"
2,16,JIN,고칠 수 없을까요? 어떻게 해서라도...
2,16,DR. KIM,"글쎄, 저는... 죄송합니다."
2,16,JIN,결혼하기 전부터 알고 있었어?
2,16,SUN,뭐요?
2,16,JIN,전혀 몰랐단 말야?
2,16,SUN,"이런 사실을 내가 왜 숨기겠어요? 아, 그렇지. 내가 어떻게 당신같은 잘난 남자를 꼬셨겠어요?"
2,16,ANA,Coming out.
2,16,ANA,He told me the same story he told you.
2,16,LOCKE,You believe him?
2,16,ANA,I don't know yet. I need more time with him.
2,16,LOCKE,He's all yours.
2,16,ANA,Tomorrow. I want to give him some time to think. If that's okay with you.
2,16,JACK,"I didn't tell anyone, Ana."
2,16,ANA,"No worries, man."
2,16,CHARLIE,"A bit large for a dining room table, isn't it?"
2,16,SAYID,"If we cut them in two, it will suit the purpose."
2,16,ANA,"Sayid, can I talk to you?"
2,16,SAYID,Of course.
2,16,ANA,Alone?
2,16,SAYID,Whatever you need to say you can say it here.
