season,episode,character,sentence
2,21,ANA,What are you building?
2,21,EKO,"Hello, Ana."
2,21,ANA,"Well, hello yourself. So, are you going to tell me? What is it?"
2,21,EKO,I am building a church.
2,21,ANA,"Now, why the hell would you want to do that?"
2,21,EKO,Because I was told to.
2,21,ANA,Told to by who?
2,21,EKO,I was just told. I think it was in a dream.
2,21,ANA,A dream like this one?
2,21,ANA,You need to help John.
2,21,EKO,Yemi?
2,21,YEMI,"Hello, brother."
2,21,EKO,Forgive me. I should have listened to you. You were right. I didn't want to do it.
2,21,YEMI,"The work being done in this place is important, Eko. It is more important than anything. And it is in danger. You must help John. He has lost his way. You must make him take you to the question mark."
2,21,YEMI,"John will not want to show you, so you must make him. Eko, there are many distractions, brother , but you must move past them. What is done is done. Do you understand?"
2,21,EKO,"Yes, Yemi."
2,21,YEMI,"And, Eko, bring the axe."
2,21,CHARLIE,"What's the matter? You alright, mate?"
2,21,EKO,I need to find John.
2,21,JACK,"What were you thinking, John?"
2,21,KATE,"Jack, leave him alone."
2,21,SAWYER,"No, Jack, don't leave him alone."
2,21,JACK,"Shut it, Sawyer. If Ana hadn't lifted your gun we wouldn't..."
2,21,SAWYER,"Well, ain't that swell, Gimpy McCrutch over here covers up that the Artist Formally Known as Henry Gale tried to strangle your little amiga, and suddenly it's on me when she goes vigilante."
2,21,JACK,How about you go back to the beach?
2,21,KATE,"Hey, enough -- both of you."
2,21,JACK,"Michael, hey."
2,21,MICHAEL,He shot me.
2,21,JACK,Who?
2,21,MICHAEL,He's gone. He ran out.
2,21,JACK,"Go, I got him."
2,21,MICHAEL,I was sleeping and I heard gunshots. I came out of the bedroom and there was this guy. He had a gun and...
2,21,JACK,"Okay, come on, we've got to get you up."
2,21,EKO,Let me help you.
2,21,KATE,She's dead.
2,21,JACK,"Okay, we've got to get her up. We've got to get her to the back room, okay."
2,21,EKO,"Grant us this mercy, oh Lord. We beseech Thee. Amen."
2,21,JACK,"She's in shock. Alright, we've got to keep pressure on this."
2,21,KATE,Can you do anything? Jack?
2,21,JACK,"I heard you. Keep pressure on her, okay."
2,21,MICHAEL,How is she?
2,21,JACK,I'm doing what I can. How long ago?
2,21,MICHAEL,What?
2,21,JACK,When did this happen? How long ago did he leave?
2,21,MICHAEL,"I don't know. 20 minutes, maybe a half hour."
2,21,JACK,"We can pick up the trail, catch up to him."
2,21,SAWYER,"Man's got a head-start, a gun, and he ain't afraid to..."
2,21,JACK,"He shot 3 of our people! One of them is dead, one of them..."
2,21,SAWYER,Who's going to take care of Libby while you're off playing Daniel Boone?
2,21,EKO,"I will go. John, you have tracking experience, yes?"
2,21,LOCKE,Yeah.
2,21,EKO,We will find his trail together.
2,21,JACK,"You find anything -- anything -- you come right back here and we figure out what we're going to do next, together."
2,21,EKO,"Let's go, John."
2,21,EKO,How long has it been since your last confession?
2,21,CALDWELL,"Oh, good question. Too many years for me to even remember."
2,21,EKO,What do you wish to ask God's forgiveness for? What sins have you committed?
2,21,CALDWELL,"Let's see. Well, I slept with another woman besides my wife."
2,21,EKO,"Just once, or many times?"
2,21,CALDWELL,How many is many?
2,21,EKO,To receive God's forgiveness you must be penitent for your sins.
2,21,CALDWELL,"Oh, I also forged ID papers for a guy pretending to be a priest."
2,21,EKO,Do you have it?
2,21,CALDWELL,"What'd you do, Padre? Skim from the collection plate? You know, I've got some friends in Los Angeles. I could get you on with them."
2,21,EKO,Doing what?
2,21,CALDWELL,"You know, stuff."
2,21,MONSIGNOR,"Good morning, Father Tunde."
2,21,EKO,"Good morning, Monsignor. This is Mr. Caldwell. He has been helping me arrange my trip to the United States."
2,21,MONSIGNOR,"I'm sorry Father, but I've got some bad news. You're going to have to postpone your trip. It appears we have a miracle."
2,21,JOYCE,"My daughter, she -- she drowned."
2,21,EKO,I'm very sorry for your loss.
2,21,JOYCE,"Oh, no, you don't understand. She came back to life. We were out in the back blocks and Charlotte must have slipped; and she went into the river and she's not much of a swimmer. She was dead and the next day she woke up. Don't you understand? It's a miracle -- a confirmation of faith. Everyone needs to know about it. People need..."
2,21,EKO,Where is your daughter?
2,21,JOYCE,At home with my husband.
2,21,EKO,What does he think?
2,21,JOYCE,The world needs to know about this. We need to tell the Vatican. We need to tell the world-
2,21,MONSIGNOR,"I'm sorry; we can't just do that, Mrs. Malkin. The church needs to conduct an investigation before anyone can be told. Father Tunde will start this process, if you'll permit him."
2,21,EKO,"Mrs. Malkin, will you excuse us for a moment, please."
2,21,JOYCE,Of course.
2,21,EKO,"Monsignor, with all due respect, I cannot do what you have asked."
