season,episode,character,sentence
1,5,MEATHEAD,"Stay down! It's your choice man, walk away now and you won't get your ass kicked."
1,5,MEATHEAD,"You should've stayed down, Jack."
1,5,CHARLIE,"Jack, Jack!"
1,5,CHARLIE,"Jack. Hey, Jack. There's someone out there. You gotta—the current's—there's someone out there, look."
1,5,CHARLIE,I woke up and she's—I don't swim.
1,5,CHARLIE,I don't swim.
1,5,JACK,"You okay, just take deep breaths now. Come on, just breathe, just breathe."
1,5,BOONE,Did you get her?
1,5,JACK,What?
1,5,BOONE,There was a woman—I was trying to—did you get her?
1,5,BOONE,You gotta go back.
1,5,KATE,Jack?
1,5,JACK,There's someone else still out there.
1,5,KATE,Hey.
1,5,JACK,"So, what'd they say?"
1,5,KATE,"Jack, maybe you should..."
1,5,JACK,Who was she?
1,5,KATE,"Her name was Joanna, she wasn't supposed to be on the plane. She was scuba diving off the barrier reef and got an ear infection so the doctor grounded her for two days. She bumped her flight. That's how she ended up with us."
1,5,JACK,"She was just swimming this morning, got caught in a riptide. We've been here six days and I never talked to her. Never said a word to her."
1,5,KATE,"Jack, don't."
1,5,JACK,There were 47 of us and I never said a single word to her.
1,5,KATE,You tried.
1,5,JACK,"No I didn't. I thought maybe I'd—I thought maybe I could bring him back and still have the time. I was there, in the water. I didn't try. I decided not to go after her."
1,5,KATE,Jack?
1,5,KATE,Jack?
1,5,KATE,Are you okay?
1,5,JACK,Did you see that?
1,5,KATE,What?
1,5,JACK,"Standing there, in the water, there was a man. You didn't see that?"
1,5,KATE,"Jack, when was the last time you slept?"
1,5,JACK,I need to put this with the rest of the gear.
1,5,MICHAEL,Who taught you that?
1,5,WALT,"Sun, the Korean lady."
1,5,MICHAEL,Don't swallow it.
1,5,WALT,Why not?
1,5,MICHAEL,Ocean water'll make you thirsty.
1,5,WALT,Why?
1,5,MICHAEL,"Just don't swallow it, man. Alright?"
1,5,JIN,입술 좀 봐. 물을 꼭 마셔야 돼.
1,5,SUN,아니. 난 괜찮아요… 고마워. 우리한테 언제 얘기해 줄까요? 뭘 어떻게 해야 할 지 모르겠네. 아무도 우릴 찾지 않을 것 같아요.
1,5,JIN,걱정하지 마. 사람이 올 거야.
1,5,SUN,모두 다… 우릴 무시해요. 좀 더 적극적으로 얘기를 하려고 노력을 하면…
1,5,JIN,우리는 괜찮을 거야. 다른 사람은 필요 없어. 그냥 내가 하라는 대로 하면 돼.
1,5,SHANNON,Have you got it or what?
1,5,SAWYER,"You're in my light, sticks."
1,5,SHANNON,Lightsticks? What the hell is that supposed to...?
1,5,SAWYER,"Light, comma, sticks. As in those legs of yours."
1,5,SHANNON,"Look, while I really love my new nickname, and I think it's really sweet..."
1,5,SAWYER,Calm down. I got your damn stuff.
1,5,SHANNON,It'll keep off sand fleas?
1,5,SAWYER,You bet. Even has aloe.
1,5,SHANNON,How much?
1,5,SAWYER,Your money's no good here.
1,5,SHANNON,Then what the hell do you want?
1,5,SHANNON,If you really think I'm going to...
1,5,SAWYER,Five grand.
1,5,SHANNON,I thought you said my money was no good here.
1,5,SAWYER,I was negotiating. I can take an IOU. Something tells me you're good... for it.
1,5,CLAIRE,"You haven't found a hairbrush in there, have you?"
1,5,KATE,No. Sorry.
1,5,CLAIRE,"I must have looked through twenty suitcases. I can't find one. It's weird, right? When you think that everyone packs a hairbrush."
1,5,KATE,You alright?
1,5,CLAIRE,"Yeah, it's just the heat. Oh, and, and I'm pregnant."
1,5,KATE,Really?
1,5,CLAIRE,Thanks. What are you doing?
