season,episode,character,sentence
3,8,HURLEY,"Dude, I don't know about this."
3,8,CHARLIE,"See, you're looking at this all wrong. He would want us to do this."
3,8,HURLEY,"He would want us to ransack his tent and take his stash? Yeah, that sounds exactly like Sawyer."
3,8,CHARLIE,"Well, he stole all this in the first place. I mean, people need food. They need medical supplies. They need -- shocking amounts of pornography."
3,8,DESMOND,Charlie.
3,8,HURLEY,"Oh, Desmundo."
3,8,DESMOND,I need you to come with me.
3,8,HURLEY,You guys find Eko?
3,8,DESMOND,Both of you.
3,8,CHARLIE,What happened?
3,8,LOCKE,Eko is dead.
3,8,SAYID,We found his body in the jungle -- buried him yesterday.
3,8,CHARLIE,How did he die?
3,8,LOCKE,The island killed him.
3,8,CHARLIE,"What do you mean ""the island killed him?"" What do you mean ""the island killed him?"""
3,8,LOCKE,"You know what it means. With the doctor gone, the camp's on edge enough without people having to worry about what's out here in the jungle. They're going to look to you two to see how to react."
3,8,LOCKE,So when I tell everyone what happened I need you to help keep things calm.
3,8,HURLEY,"Dude, you okay? Hey guys, what's wrong with Desmond?"
3,8,SAYID,What is he doing?
3,8,LOCKE,There's someone else out there.
3,8,CHARLIE,Where's Claire?
3,8,SUN,She just went for a walk. I offered to watch the baby.
3,8,CHARLIE,Claire!
3,8,DESMOND,I've got her.
3,8,CHARLIE,Is she okay? Claire! What happened?!
3,8,DESMOND,Just stand back; give me some room!
3,8,CHARLIE,Claire.
3,8,DESMOND,"Get back, Charlie; I know what I'm doing."
3,8,CHARLIE,Is she breathing? She's not breathing.
3,8,CHARLIE,You want me to help you?
3,8,DESMOND,Come on; come on.
3,8,CHARLIE,Claire? Claire.
3,8,CHARLIE,Claire!
3,8,DESMOND,Are you alright? Come on; you're okay. Let's get you back to the tent.
3,8,CHARLIE,Charlie's here!
3,8,DESMOND,"It's alright, Charlie. Alright, let's get her back to her tent."
3,8,CHARLIE,Is she okay? Let me help.
3,8,DESMOND,"I got it, Charlie."
3,8,CHARLIE,"Hey, I'll take her."
3,8,CHARLIE,"Where are you going? Hey, how did you know? How did you know she was drowning?!"
3,8,HURLEY,"I'll tell you how he knew -- that guy sees the future, dude."
3,8,CLAIRE,She's beautiful.
3,8,DESMOND,"Aye, thanks."
3,8,CLAIRE,What's her name?
3,8,DESMOND,"Penny, well, Penelope. How are you feeling?"
3,8,CLAIRE,"Still a little shaken up. I mean, I go swimming almost everyday -- the undertow just grabbed me. I mean, if -- if you hadn't..."
3,8,CHARLIE,Claire? I thought you were only going to be 5 minutes. Aaron's starving.
3,8,CLAIRE,"Yeah, um, sorry, I... Anyway, I just wanted to say thank you. Thank you so much for being there."
3,8,DESMOND,It's my pleasure.
3,8,HURLEY,Locke doesn't know about anything except knives and fishing.
3,8,CHARLIE,"There's nothing to know. I don't buy this precognitive insanity rubbish. Look, if the bearded wonder could predict the future he wouldn't have ended up here, would he?"
3,8,CHARLIE,"Well, whatever happened to him -- we're going to have to find out what it is."
3,8,HURLEY,"You do realize he's going to know your plan before you even come up with it, dude."
3,8,CHARLIE,"In that case, we're going to have to get him really bloody drunk."
3,8,CHARLIE,Beautiful evening.
3,8,DESMOND,Aye.
3,8,HURLEY,"Say it, dude."
3,8,CHARLIE,This morning -- I'm sorry I wasn't more grateful. Thank you for helping Claire not drown.
3,8,DESMOND,No harm done.
3,8,CHARLIE,"Excellent. Brought a peace offering -- you know, make the truce official."
3,8,DESMOND,"Thanks, but no. I've spent a wee bit too much time drunk as of late."
3,8,CHARLIE,"This'll be good for us, brother. Alright, that's fine. We'll take our drink and go somewhere else."
3,8,DESMOND,What kind of whiskey is that?
3,8,CHARLIE,"It's, uh -- it just says MacCutcheon."
3,8,DESMOND,"Alright then, let's have it. No, the bottle, brother. I mean, if you've come to drink, let's drink."
3,8,CHARLIE,"Alright, let's drink."
3,8,DESMOND,Cheers.
3,8,CHARLIE,Cheers.
3,8,DESMOND AND CHARLIE,...she was only the farmer's daughter.
3,8,CHARLIE,Desi.
3,8,DESMOND,Cheers.
3,8,HURLEY,"Hey, do you know any songs about drinking and fighting and girls with one leg?"
3,8,CHARLIE,"Well, girls with one leg and a heart of gold. So, Desi, let me ask you something."
3,8,DESMOND,"Anything, pal."
3,8,CHARLIE,How'd you know Claire was drowning?
3,8,DESMOND,I could hear her calling for help.
3,8,HURLEY,Oh no you didn't. You were like a mile away.
3,8,DESMOND,"Well, I suppose I've -- I've got good hearing."
3,8,CHARLIE,"You hear the lightning, as well?"
3,8,DESMOND,Excuse me?
3,8,CHARLIE,The lightning. Just by chance you pitch your little rod outside Claire's tent -- 2 hours later lightning strikes.
3,8,DESMOND,"Thanks for the drink, pal."
3,8,CHARLIE,"Hey, I don't know what you're doing -- you best tell us. Oi! You think because you turned some key that makes you a hero? You're no hero, brother. I don't know how you're doing what it is you're doing, but I know a coward when I see one. Yeah..."
3,8,DESMOND,You don't want to know what happened to me when I turned that key!
3,8,CHARLIE,Hurley.
3,8,HURLEY,Dude.
3,8,DESMOND,You don't want to know! And I don't want to know!
3,8,CHARLIE,Get him off!
3,8,DESMOND,You don't want to know!!
3,8,LOCKE,Desmond!
3,8,DESMOND,"I'll see you in another life, brother."
3,8,DESMOND,"I love you, Penny."
3,8,PENELOPE,"Oh, my God! Oh, my God! Oh, my God! Des, are you alright? Stay there, hang on."
3,8,PENELOPE,"I'm just getting ice. You alright? Sweetie, you okay?"
3,8,DESMOND,What's happening?
3,8,PENELOPE,"Well, what's happening is the result of combining ladders, painting a ceiling, and alcohol. Are you okay? You nauseous?"
3,8,DESMOND,This is my flat?
3,8,PENELOPE,"Mmm-hmm, although, if you want me to feel at home you might start calling it our flat. How many fingers, Des? Love, look at me. What's wrong?"
3,8,DESMOND,Absolutely nothing.
3,8,PENELOPE,"Here, let me."
3,8,DESMOND,Thanks.
3,8,PENELOPE,"Oh, hang on. You've got paint on your neck."
3,8,DESMOND,Have I?
3,8,PENELOPE,How's that concussion?
3,8,DESMOND,"Well, my severe head injury is a small price to pay for the pleasure of having you move into my humble -- is rat trap accurate?"
3,8,PENELOPE,"Uh-uh. Voila! You know you don't really need a job from my father, Des."
3,8,DESMOND,It's not about the job. I want him to respect me.
3,8,PENELOPE,And respect you he shall. But if for some reason he's too daft to see how brilliant you are it's not the end of the world.
3,8,DESMOND,What did you say?
3,8,PENELOPE,"Here you go, love. You alright?"
3,8,DESMOND,"Yeah, yeah, I'm fine -- just had a bit of a deja vu, that's all."
3,8,DESMOND,"Good afternoon, uh, I'm here to see Mr. Widmore."
3,8,RECEPTIONIST,And you are?
3,8,DESMOND,"Hume, uh, Mr. Desmond Hume."
3,8,DELIVERY MAN,"Hello, love. Got a parcel here for 815."
3,8,DESMOND,"Excuse me, what did you say?"
3,8,DELIVERY MAN,"I said ""delivery for 815."""
3,8,RECEPTIONIST,"Mr. Hume, Mr. Widmore is ready for you."
3,8,DESMOND,Thank you.
3,8,WIDMORE,"Penny didn't tell me you were an actor, Desmond."
3,8,DESMOND,"No, it was actually set design for the Royal Shakespeare Company."
3,8,WIDMORE,Impressive. You didn't graduate from university.
3,8,DESMOND,"No, sir. I had to look after my 3 brothers after my father--"
3,8,WIDMORE,Any military experience?
3,8,DESMOND,"No, sir. She's beautiful -- your boat."
3,8,WIDMORE,My foundation is sponsoring a solo race around the world.
3,8,WIDMORE,Something wrong?
3,8,DESMOND,"No. No, sir."
3,8,WIDMORE,"Well, Desmond, I'm going to see to it that you have a position in our administrative department. Not the most glamorous duty but it's a start. I'll speak to human resources."
3,8,DESMOND,"With all due respect, sir, I haven't come here to interview for a position in your company."
3,8,WIDMORE,You haven't?
3,8,DESMOND,"No, sir. I came here to ask for your daughter's hand in marriage. We've been together 2 years now and Pen's moving in and I love her. Your permission would mean everything to me."
3,8,WIDMORE,"I'm impressed, Hume -- a very noble gesture."
3,8,WIDMORE,You know anything about whiskey?
3,8,DESMOND,"No, I'm afraid not, sir."
3,8,WIDMORE,"This is a 60 year MacCutcheon, named after Anderson MacCutcheon, esteemed Admiral from the Royal Navy. He retired with more medals than any man before or since -- moved to the highlands to see out his remaining years. Admiral MacCutcheon was a great man, Hume. This was his crowning achievement."
3,8,WIDMORE,"This swallow is worth more than you could make in a month. To share it with you would be a waste, and a disgrace to the great man who made it -- because you, Hume, will never be a great man."
