season,episode,character,sentence
4,12,PILOT,We got a little chop ahead.
4,12,PILOT,"Put that away, man. You're freaking me out."
4,12,COPILOT,We need this thing. With the cargo we got back there? Bad mojo.
4,12,PILOT,Ms. Decker?
4,12,MS. DECKER,Yes?
4,12,PILOT,Wanna head back there and let 'em know we're landing?
4,12,MS. DECKER,Sure. Of course.
4,12,MS. DECKER,We're coming in for a landing.
4,12,MS. DECKER,"It's a military facility just west of Honolulu. It's completely private. Your—your families are already here. Now there's a lot of press that wanna speak to you, but as far as Oceanic is concerned, you don't have to speak to any reporters."
4,12,JACK,We'll talk to 'em.
4,12,MS. DECKER,Is that all right with all of you?
4,12,JACK,It's fine. We all agreed. We just—we just wanna get it over with.
4,12,MS. DECKER,"Okay. Um, they're referring to you as the ""Oceanic Six"". That's not the best branding as far as we're concerned, but it's catchy. We'll see you on the ground."
4,12,JACK,"We all know the story. If we get any questions that we don't wanna answer, or that we can't answer, let's just keep our mouths shut. It's okay. They'll—they'll think that we're in shock."
4,12,SUN,"We are in shock, Jack."
4,12,JACK,Well... then this should be easy.
4,12,ROSE,"It was Sayid and—and Desmond in the helicopter, right? I mean, it had to be. Why else would they have dropped that thingamabob right over us?"
4,12,SUN,Then why wouldn't they just land?
4,12,JACK,"I don't know, but this thing is trackin' the chopper. So if they were on it, they want us to know where they're going."
4,12,SUN,"It's a phone, right? Can't we just call?"
4,12,JACK,Well?
4,12,JACK,Don't try anything stupid.
4,12,FARADAY,Understood.
4,12,KEAMY,Put it down over there.
4,12,JULIET,Is that from the chopper?
4,12,FARADAY,Sh shh.
4,12,FRANK,We're still 5 klicks from the site.
4,12,KEAMY,"I said put it down, Frank. Okay, gear up, boys. Soon as we hit the ground, we deploy to the Orchid. Heads down! Let's do this."
4,12,JACK,"You know what ""the Orchid"" is?"
4,12,JULIET,No. I didn't hear Desmond or Sayid either.
4,12,JACK,Kate. Wanna take a walk?
4,12,KATE,Absolutely.
4,12,JACK,"I'll get the guns. You get some water, okay?"
4,12,KATE,Okay.
4,12,JULIET,"You can't possibly be serious. You just had surgery, Jack."
4,12,JACK,I'm gonna be fine.
4,12,JULIET,"If your sutures rip, you're not gonna be fine."
4,12,JACK,I can't just sit around waiting.
4,12,JULIET,"Recovery is not ""sitting around""!"
4,12,JACK,"Look, I have to do this."
4,12,JULIET,Why?
4,12,JACK,Because I promised those people that I would get 'em off this island.
4,12,JULIET,"Don't bleed to death, Jack."
4,12,JACK,I'll see ya in a couple hours.
4,12,CHARLOTTE,Daniel? What's wrong?
4,12,FARADAY,"Charlotte, did you hear what he said? They're going to the Orchid. They're using the secondary protocol."
4,12,CHARLOTTE,What are you talking about?
4,12,FARADAY,We have to get off this island. Right now.
4,12,JACK,We're catchin' up. The chopper must've landed.
4,12,KATE,Why don't you take a break?
4,12,KATE,You're bleeding.
4,12,JACK,"No, I'm not bleeding. I'm... I'm suppurating. It's... discharge. My body's just fightin' the infection around the stitches."
4,12,KATE,You know when most people are lying and they can't look you in the eye? You do the exact opposite.
4,12,MILES,"Hey, long time no see."
4,12,SAWYER,"Hey, who are you talkin' to up there, Genghis?"
4,12,JACK,Where's Claire?
4,12,SAWYER,We lost her.
4,12,JACK,You what??
4,12,SAWYER,"She just walked off in the middle of the night. We looked for her for a day, but she was just gone. I was hopin' maybe she went back to the beach."
4,12,JACK,She didn't.
4,12,SAWYER,"Well, what are y'all doin' out here? What's that phone for?"
4,12,JACK,The chopper flew over the beach. Someone tossed this out. It must've been Sayid.
4,12,SAWYER,"Well, you better hope it ain't Sayid, 'cause if he's with those animals that just blew up half of New Otherton, you do not wanna tussle with 'em."
4,12,KATE,"What, they tried to kill you?"
4,12,SAWYER,Just like Locke said they would.
4,12,JACK,So... what? We're supposed to just... turn around and hide? 'Cause it seems like that didn't work so well for you.
