season,episode,character,sentence
3,12,CLAIRE,Mom! Mom!
3,12,CHARLIE,Oh look Aaron! Your mom has finally decided to wake up.
3,12,CLAIRE,Mmm...
3,12,CHARLIE,"Only way I could get you to sleep in, was to borrow the midget."
3,12,CLAIRE,"And, err, what is all this?"
3,12,CHARLIE,An aperitif...of mysterious island fruit before the breakfast picnic I have set up in your honor a short walk down the beach.
3,12,CLAIRE,What's gotten into you Charlie?
3,12,CHARLIE,Sorry?
3,12,CLAIRE,"It's just, you've been so depressed all week, and now it's breakfast in bed and picnics..."
3,12,CHARLIE,"I woke up this morning and I thought it's time to stop feeling sorry for yourself and seize the day, and I can't think of anyone I'd rather do some day-seizing with than you. So, what do you say? Let's drop the cherub off with Auntie Sun and Uncle Jin and you and I, go for a little stroll."
3,12,CLAIRE,I would love to.
3,12,SAYID,"From the position of this stream, we should be here, and if the scale is right, his people are two miles in that direction. I don’t expect you to confirm that."
3,12,LOCKE,"It's electrical wiring map, Sayid. I'm not sure it's as accurate as you think."
3,12,SAYID,Well it's certainly not as infallible as the magical carvings on your stick.
3,12,LOCKE,"Hey, the stick did get us to that station."
3,12,SAYID,"Oh, the station which you accidentally blew up."
3,12,LOCKE,"Well, if you'da warned me that the basement was rigged with C4, I might'a been a little more careful."
3,12,KATE,Why don't you just tell us if we're going the right way?
3,12,MIKHAIL,You're going the right way.
3,12,LOCKE,Remind me why we're keeping him alive.
3,12,SAYID,"What do you suggest, we shoot him like a dog?"
3,12,LOCKE,"No, I like dogs."
3,12,ROUSSEAU,He's right; they will not trade his life for his friend's. We should shoot him.
3,12,KATE,"Enough, nobody's shooting anybody. The map says where they are, and he says the map is right. Just keep moving."
3,12,CHARLIE,"Okay, here we are, here we are. Not bad eh?"
3,12,CLAIRE,Not bad at all...
3,12,CHARLIE,"Well, if you take a seat, we'll begin with our first course, which is cereal, we have fresh fruit salad—"
3,12,DESMOND,Good morning.
3,12,CHARLIE,"Morning yourself. What brings you down to the beach, Desmond?"
3,12,DESMOND,Boar running thick. I was hoping you might want to join me in a hunt.
3,12,CHARLIE,"Oh, well thanks for the invite, but as you can see we're just about to begin a picnic."
3,12,DESMOND,"I think hunting might be a better way to spend your day, Charlie. I mean of all the things you could choose to do today, hunting with me might be your best option."
3,12,CLAIRE,"Oh my god, oh, oh my god."
3,12,CHARLIE,What is it?
3,12,CLAIRE,I think I know how to get us off this island.
3,12,CLAIRE,"Sun, Jin!"
3,12,SUN,Claire! What's the matter?
3,12,CLAIRE,"I need Jin's nets and fish. We gotta hurry, and buckets, I'm gonna need those too."
3,12,JIN,뭐라고 하는 거야?
3,12,CLAIRE,We have to catch the birds.
3,12,SUN,What birds?
3,12,CLAIRE,"They just flew over and they're only gonna be here today, so if we're gonna catch one, we need to do it now."
3,12,SAWYER,"Oh, this sounds like fun."
3,12,CLAIRE,Can you get some nets?
3,12,SAWYER,"Nets for what, Barb—"
3,12,SAWYER,"Nets for what, Claire?"
3,12,CLAIRE,"Okay, five minutes ago, a flock of seabirds flew over my head. Seabirds are migratory, which means they're going to keep heading south."
3,12,SUN,I'm sorry; I don't understand why we need to—
