season,episode,character,sentence
6,5,CABBIE,"The meter doesn't stop until you get out, pal."
6,5,SAYID,Keep the change.
6,5,NADIA,Sayid.
6,5,SAYID,"Hello, Nadia."
6,5,EVA,You're here!
6,5,SAM,"Where were you, Uncle Sayid?"
6,5,SAYID,I was in Sydney.
6,5,EVA,Where's Sydney?
6,5,OMER,In Australia.
6,5,OMER,You bring flowers for my wife?
6,5,SAYID,I'll give them to you if you want.
6,5,OMER,"It's good to see you, Sayid."
6,5,SAYID,"Good to see you too, brother."
6,5,OMER,Come.
6,5,EVA,"Uncle Sayid, what did you bring us from Australia?"
6,5,SAYID,Go look in my bag. It's on the couch.
6,5,NADIA,"It's good you came, Sayid. They've missed you."
6,5,OMER,We're lucky he even showed up! The world traveler off on his exotic business trips...
6,5,SAYID,Translating contracts for an oil company is hardly exotic. And it's painfully dull.
6,5,OMER,"There's, uh... little adventure in the world of dry cleaning."
6,5,NADIA,He's being modest. Omer's just opened up a new store.
6,5,SAYID,Congratulations.
6,5,NADIA,I thought we talked about cell phones at the dinner table...
6,5,OMER,Dinner is over. This is business.
6,5,OMER,Yes?
6,5,NADIA,Did you get my letters?
6,5,SAYID,Yes.
6,5,NADIA,You never wrote back.
6,5,SAM,These are awesome! Thanks!
6,5,SAYID,You're welcome.
6,5,EVA,"Mommy, we found a picture of you in Uncle Sayid's bag."
6,5,SAYID,I want to talk to you. I want some answers.
6,5,DOGEN,Answers to what?
6,5,SAYID,"Let's start with that machine. You hooked me up to this thing, you stuck needles in me, and you called it a test."
6,5,DOGEN,"For every man there is a scale. On one side of the scale there is good. On the other side, evil. This machine tells us how the scale is balanced. And yours tipped the wrong way."
6,5,SAYID,And that's why you tried to poison me?
6,5,DOGEN,Yes. I think it would be best if you were dead.
6,5,SAYID,"You think you know me, but you don't. I'm a good man. So if you're trying to kill me…"
6,5,DOGEN,Go. Leave this place. Never come back.
6,5,LOCKE,Are you ready?
6,5,CLAIRE,"Why does it have to be me? I mean, you could send Sawyer or Jin or... do it yourself..."
6,5,LOCKE,"If I could do it myself I wouldn't be asking you, Claire."
6,5,CLAIRE,"If I go in there, I need to know you'll do what you said. I want my son back."
6,5,LOCKE,I always do what I say.
6,5,CLAIRE,Are you gonna hurt them?
6,5,LOCKE,Only the ones who won't listen.
6,5,OMER,It's me! Calm down!
6,5,SAYID,What are you doing? It's two-thirty in the morning!
6,5,OMER,Sayid...I'm in trouble.
6,5,SAYID,What kind of trouble?
6,5,OMER,"I borrowed money to open the second store. But...I didn't borrow it from a bank. I paid the loan back, but the man who lent me this money, he says I still owe him interest every month. For as long as I own my business."
6,5,SAYID,If you need money I'll lend it to you.
6,5,OMER,"I don't need money, Sayid! I need you to convince these people to leave me alone."
6,5,SAYID,Convince them?
6,5,OMER,"Sayid, don't forget who you're talking to. I know what you did in the war. You were an interrogator for the Republican Guard. I know what kind of man you are."
6,5,SAYID,If you think I'm going to hurt someone just because you made a bad business decision…
6,5,OMER,"No, this is not about me! Our life savings... it's all gone, Sayid... all of it! We could lose our home! Please! Look... I know you care about Nadia. If you care about us... about her... you will do this, Sayid."
6,5,SAYID,I'm sorry. I'm not that man anymore.
6,5,MILES,What are you doing?
6,5,SAYID,I'm leaving. I've been banished.
6,5,MILES,Banished? For what?
6,5,SAYID,"Apparently I'm evil. These people say I'm better off dead. Which is surprising, considering they were the ones who saved my life."
