season,episode,character,sentence
1,11,HURLEY,He wasn't on the plane.
1,11,KATE,Who wasn't on the plane?
1,11,HURLEY,"Ethan, the Canadian guy, he is not on the passenger manifest."
1,11,JACK,"Well, where the hell is he?"
1,11,HURLEY,"I don't know. I saw him yesterday, but now..."
1,11,JACK,Has anyone seen Ethan?
1,11,KATE,Sayid's leg.
1,11,JACK,Has anyone seen Ethan?
1,11,MICHAEL,"Yeah, yeah. He went to go get some wood. He took off on the path to the beach. Is he okay? What happened?"
1,11,JACK,Where's Charlie?
1,11,KATE,What?
1,11,JACK,Where's Charlie?
1,11,LOCKE,He went after Claire.
1,11,LOCKE,Jack!
1,11,JACK,She was moving back to the beach. Claire. That's hers. What happened? What...
1,11,LOCKE,I don't know. Footprints. At least three distinct sets all over the place. It looks like there might have been a struggle.
1,11,JACK,What? What is it?
1,11,LOCKE,Drag marks. Here. And here.
1,11,JACK,"Claire and Charlie, they were together."
1,11,LOCKE,I think they've been taken.
1,11,JACK,Claire!! Charlie! Claire!
1,11,LOCKE,Jack. Jack. Shhhh.
1,11,LOCKE,Tracks are still fresh.
1,11,JACK,"This doesn't make any sense. How can one man drag off two people, one of them pregnant?"
1,11,LOCKE,"You're asking the wrong question. Not how, why?"
1,11,JACK,You think it was Ethan.
1,11,LOCKE,"It certainly feels like it was Ethan, doesn't it?"
1,11,JACK,By himself. How?
1,11,LOCKE,"We can't account for all of our people. And, more importantly, who's to say they're even our people?"
1,11,JACK,What?
1,11,LOCKE,Sayid said there were others.
1,11,JACK,Sayid said we're not alone.
1,11,LOCKE,Semantics.
1,11,JACK,Sayid's injured. We're not even sure where he went. He's delirious.
1,11,LOCKE,I'm just telling you what the ground is telling me.
1,11,JACK,So which way is the ground telling you that they went?
1,11,LOCKE,"Jack, we don't know what's going on here."
1,11,JACK,We know enough.
1,11,LOCKE,"We need to prepare. We could be back at the caves in 10 minutes, organize a search party, get wea-"
1,11,JACK,"Which way did they go, Locke?"
1,11,NURSE,...stats are dropping.
1,11,JACK,"C'mon, c'mon."
1,11,NURSE #2,BP's falling. She's bleeding out.
1,11,JACK,"No, I've got the artery almost there."
1,11,NURSE #2,She's in arrest.
1,11,JACK,"1 milligram epi. Let's get the crash cart over here. Alright, artery's sealed. Close her up."
1,11,NURSE,Defib.
1,11,JACK,Charge
1,11,NURSE,Charged.
1,11,JACK,Clear. Charge.
1,11,NURSE,We're charged.
1,11,JACK,Clear.
1,11,JACK,"Come on, come on back now, come on. Come on now. Come on back. Come on."
1,11,CHRISTIAN SHEPHARD,Call it.
1,11,JACK,"Come on, baby, come back. Come back. Come on, baby, come on. Come on now. You can do this. Come on. Come on."
1,11,CHRISTIAN SHEPHARD,"Call it, Jack. It's over, call it."
