season,episode,character,sentence
2,9,JACK,"Sorry, man, I know this hurts. Michael told me you pulled the bullet out with your bare hands. You'll have to show me how to do that sometime."
2,9,SAWYER,Where is she?
2,9,JACK,What? I didn't...
2,9,SAWYER,Where is she?
2,9,JACK,You mean Kate. She's been watching over you for the past 24 hours straight. The only way I could get rid of her was to send her out to get some food for you.
2,9,SAWYER,I love her. I love her.
2,9,WAYNE,"Well, heya, girl. What are you doing here? Hey, there."
2,9,KATE,"Alright, let's get you to bed. Watch your step, watch your step."
2,9,WAYNE,What the hell is that smell?
2,9,KATE,Probably your breath.
2,9,WAYNE,"Sha, right."
2,9,KATE,Come on.
2,9,WAYNE,You're beautiful. Hey. Hey! I just gave you a compliment.
2,9,KATE,"Yeah, I heard you."
2,9,WAYNE,Aren't you going to take my pants off first? You are beautiful.
2,9,KATE,Good night.
2,9,DIANE,"Coffee, pie, both?"
2,9,KATE,How about a beer?
2,9,DIANE,I'd like to see some I.D.
2,9,KATE,"I'm 24, Ma."
2,9,DIANE,You want to ride around on that on that deathtrap of yours without a helmet -- I'm not going to help your cause by getting you drunk.
2,9,KATE,How's that wrist?
2,9,DIANE,"What, this? You know that shelf in the kitchen sticks out sometimes. You'd think I'd remember it was there, but I banged it."
2,9,KATE,Don't.
2,9,DIANE,"I made my bed, Katherine."
2,9,KATE,"Well, your bed's gone, Ma."
2,9,DIANE,What?
2,9,DIANE,What is this?
2,9,KATE,An insurance policy for the house.
2,9,DIANE,What? I never...
2,9,KATE,I took it out in your name.
2,9,DIANE,What did you do? Does Wayne know about this?
2,9,KATE,"Just remember that you were here and you didn't see me, okay."
2,9,DIANE,Katherine! What did you do?
2,9,KATE,"I took care of you, Ma. I've got to go and you're not going to see me for awhile."
2,9,DIANE,"Katherine, what did you do? Katherine!"
2,9,KATE,Hey.
2,9,JACK,Hey. You okay?
2,9,KATE,"Yeah. Yeah, I think I'm just -- I think I'm tired. How is he?"
2,9,JACK,His fever's still up there. I can't tell if the anti-biotics are working. It'll help to get some food in him. You should get down to the beach for -- for Shannon.
2,9,KATE,I was actually thinking that I should stay and watch Sawyer.
2,9,JACK,I'll stay with him.
2,9,KATE,You should be there.
2,9,JACK,"Keep him hydrated -- maybe mash up some of that fruit and see if you can get him to eat it. And everybody'll be at the beach, so don't forget the button."
2,9,KATE,I got it.
2,9,JACK,I'll be back in a couple of hours. -- You're sure you're okay?
2,9,KATE,"Yeah, I'm great."
2,9,ANA,Hey.
2,9,EKO,I'm going to go to the funeral.
2,9,ANA,I don't think I'm going to make it.
2,9,EKO,"I think most of them realize it was an accident, Ana."
2,9,SAYID,Shannon and I were strangers. We never would have met if... We wouldn't even have spoken if... But we did meet and we did speak. At least... I loved her.
2,9,JACK,May she rest in peace.
2,9,KATE,"You hungry? I'm just going to mash you up some fruit here. When you wake up you're going to get a kick out of me feeding you like a baby. I saw a horse. Yeah, that's what happens when you don't sleep."
2,9,KATE,Sawyer? Are you awake?
2,9,KATE,What?
2,9,SAWYER,Why did you kill me? Why did you kill me?!
2,9,LOCKE,It's the alarm.
2,9,JACK,Kate! Kate!
2,9,JACK,Sawyer.
2,9,LOCKE,"4, 8, 15, 16, 22. Gah. 23, 42."
2,9,LOCKE,What happened?
2,9,JACK,I don't know.
2,9,LOCKE,"Well, you said-"
2,9,JACK,"I don't know, John!"
2,9,LOCKE,"Well, where's Kate?"
2,9,CHARLIE,"Kate, hey. You missed the funeral."
2,9,KATE,"Yeah, uh, I was with Sawyer."
2,9,CHARLIE,"Oh, right. A few of them came -- the new people. Not her -- the one who killed Shannon. That would have been a bit awkward. They seem to have had a rough time of it. It looks like they went bloody Lord of the Flies out there. You haven't listened to a word I've said."
2,9,KATE,Do you think there are horses here?
2,9,CHARLIE,What?
2,9,KATE,I think I saw a horse in the jungle.
2,9,CHARLIE,"I've seen polar bears. I've seen monsters, well, heard monsters, but horses, no. Kate! Where are you going?!"
2,9,KATE,"Tallahassee one-way, please."
2,9,GUY IN LINE,Tallahassee? I spent a week in Tallahassee one night. It's all strip malls and waffle houses. What's a pretty girl like you going to do down in Tallahassee?
2,9,KATE,I'm sure I'll find something.
2,9,GUY IN LINE,"I'll bet you've got family down there, huh?"
2,9,KATE,"Actually, I'm just visiting."
2,9,MARSHAL,"Hey, hey, don't I know you?"
2,9,KATE,"No, I don't think so."
2,9,MARSHAL,"Don't run, Kate."
2,9,MARSHAL,"I've got her. Kate Austen, you're under arrest for murder."
2,9,KATE,I didn't do anything.
2,9,MARSHAL,"Oh, yeah you did. Your mama gave you up, Kate."
2,9,JACK,"Charlie, have you seen Kate?"
2,9,CHARLIE,"A little while ago in the jungle. She was acting kind of barmy, asking me about horses on the island."
2,9,JACK,You know where she is now?
2,9,CHARLIE,She's on the path heading back to the caves. Everything okay?
2,9,JACK,"Yeah, Charlie, everything's fine."
2,9,JIN,Thank you.
2,9,LOCKE,"Free at last, huh?"
