season,episode,character,sentence
3,3,CLAIRE,When did John get back? And what's he doing? Where's he been? Where's everyone else? Don't you think you should go find out?
3,3,CHARLIE,"So you're gone for a whole day after a massive hatch detonation -- you don't call, you don't write? Sorry, am I interrupting something?"
3,3,CHARLIE,"What, you can't speak John? You're mute? I am sorry about that. So where are Eko and Desmond? Are they off being mute and building structures, as well? I know; you can't speak. You need to speak? To me? What do you want to--? Sand? You need to speak to the sand? Trees? Yeah, I've heard they're wonderful conversationalists. Hey! I don't understand! Who do you need to speak to? Church? Sky? Island? Island? You need to speak to the island?"
3,3,CHARLIE,I need your help? Since when do you need my help?
3,3,CHARLIE,"I need you to stand guard? Oh yeah, so you can talk to the island. Dangerous. Well, amusing as the mute game invariably is, you are aware, John, that I detest you, aren't you? You do remember repeatedly punching me in the face and accusing me of using heroin when I was not."
3,3,CHARLIE,What the sodding hell is a sweat lodge?
3,3,LOCKE,Where you headed?
3,3,EDDIE,Eureka.
3,3,LOCKE,"I can get you as far as Bridgeville. Come on, hop in. Come on."
3,3,LOCKE,My name's John.
3,3,EDDIE,Eddie.
3,3,LOCKE,"Hi, Eddie."
3,3,EDDIE,Hey.
3,3,LOCKE,Nasty day to be hitching.
3,3,EDDIE,That's for sure.
3,3,LOCKE,You don't mind my asking -- what's in Eureka?
3,3,EDDIE,I heard there was some work there cutting timber.
3,3,LOCKE,"Oh, is that what you do?"
3,3,EDDIE,That might be what I do. I don't know. All I know is I had to get out of where I came from. Mom's dead. Dad's a drunk.
3,3,LOCKE,"Hey look at that, the rain is passing."
3,3,EDDIE,"What, did you rob a bank?"
3,3,LOCKE,Afraid so.
3,3,SHERIFF,"Can I see license and registration, please?"
3,3,LOCKE,"Was I speeding, officer?"
3,3,SHERIFF,Tail light's out. Can you both please step out of the vehicle? What you got back here?
3,3,LOCKE,Guns and groceries.
3,3,LOCKE,"Now, the transactions logs and the paperwork for all of them is in the red notebook right there in that duffel. So are we free to go?"
3,3,SHERIFF,I could still take you in for picking up a hitchhiker.
3,3,EDDIE,That's my uncle. I called him. He picked me up.
3,3,SHERIFF,Get out of here.
3,3,EDDIE,"So what is with all the guns, uncle?"
3,3,CHARLIE,"What's that? You're not taking drugs are you, John? I only ask because of the strict zero tolerance policy you've enacted, and I wouldn't want you to have to start punching yourself in the face."
3,3,CHARLIE,"Yeah, I know, I get it. You're going to go in your little magic hut and I'm going to stand out here in case you devolve into a monkey."
3,3,CHARLIE,"Don't come in -- okay. Okay, I get it."
3,3,BOONE,"Hi, John. It's good to see you again. What's that, John? Oh, you're sorry. That's okay. I was the sacrifice the island demanded. Don't worry; you'll speak when you have something worth saying. I'm here to help you find your way again. So you can bring the family back together. Come on, I want to show you something."
3,3,BOONE,"John, you're going to need that."
3,3,BOONE,"John, someone in this airport is in serious danger. You are the only one who can save them."
3,3,BOONE,"Not them, they'll be fine -- for a while."
3,3,BOONE,I think Sayid's got it.
3,3,BOONE,Not Hurley.
3,3,BOONE,Forget it. He's helping himself.
3,3,BOONE,There's nothing you can do for them. Not yet. First you have to clean up your own mess.
3,3,BOONE,"Come up here, John."
3,3,BOONE,"Clean it up, John."
3,3,BOONE,They've got him. You don't have much time.
3,3,CHARLIE,John! What happened? Are you alright?
