season,episode,character,sentence
1,16,MARY,"Wake up. He's here. C'mon. Got to get you up. He'll think you're still with your grandparents, okay? Get under the bed. Let's go. Okay. Listen to mommy, this is really important. Get under the bed, don't make a sound. Don't come out, no matter what happens. Don't come out, okay?"
1,16,YOUNG SAWYER,Okay.
1,16,MARY,I love you.
1,16,YOUNG SAWYER,"I love you too, mommy."
1,16,MARY,Let's go. Down you go.
1,16,SAWYER'S FATHER,Open this door!
1,16,MARY,Stop it! Please stop it! Go away! Stop it!
1,16,MARY,"What the hell is wrong with you?! I'm calling the police, get out of here. What are you doing? What the hell are you doing with a gun, get out of..."
1,16,SAYID,Boar took your tarp?
1,16,SAWYER,"It was dark, but yeah, I'm pretty sure it was a boar."
1,16,SAYID,I thought the boar had vacated this area?
1,16,SAWYER,"Well, genius, I think we got some bad info."
1,16,SAYID,What was he doing inside your tent?
1,16,SAWYER,"It was staring at me. Then it came at me, so I hit it, and it ran off into the jungle."
1,16,SAYID,With you tarp? Perhaps he wanted to go camping?
1,16,SAWYER,You enjoying yourself?
1,16,SAYID,Yes.
1,16,SAWYER,"Well, laugh it up, Mohammad. But I come back and find my stuff's gone, I'm coming after you. Sayid, what did you hear? After you ran into the French woman you said you heard something in the jungle."
1,16,SAYID,"I was injured and I was exhausted, my mind was playing tricks."
1,16,SAWYER,What did you hear?
1,16,SAYID,I thought I heard whispering.
1,16,SAWYER,What was it saying?
1,16,SAYID,Why? Did you hear something?
1,16,SAWYER,Forget it. I didn't hear anything.
1,16,MARY JO,What are you so afraid of?
1,16,SAWYER,"I'm not the one trembling, sweetness."
1,16,HIBBS,"Okay, this is really awkward, but if I don't say something now, things are liable to get downright embarrassing."
1,16,SAWYER,Hibbs.
1,16,HIBBS,"Hello, Sawyer. Ma'am, I must apologize. I -- I figured my good friend Sawyer here would be alone. I just need a few minutes."
1,16,SAWYER,"Listen, baby..."
1,16,MARY JO,"Baby, who is this?"
1,16,SAWYER,"Listen, go down to the bar, get a drink..."
1,16,MARY JO,"No, I don't want to leave you here."
1,16,SAWYER,"As soon as I get rid of him, then I'll come get you and I'll explain everything."
1,16,MARY JO,"But, I..."
1,16,SAWYER,"Listen, just trust me on this. I will find you, I promise. I promise."
1,16,HIBBS,"I've got to hand it to you, Sawbucks. How you find women that beautiful to work your grift."
1,16,SAWYER,"Now, if I'm not mistaken, I'm fairly certain I said I'd kill you if I ever saw you again."
1,16,HIBBS,"That's why I'm here, to make things right. Besides, we both know you ain't the killing type. Here. I figure that makes us even for the Tampa job."
1,16,SAWYER,What could possibly make us even for the Tampa job?
1,16,HIBBS,"How about the known whereabouts of the man who ruined your life? I'm going to make myself a drink. You want one? You remember old man Parks, right? Ran capper for us on that gig in Atlanta."
1,16,SAWYER,"Yeah, what about him?"
1,16,HIBBS,"He's been working the wire at an off track parlor down in Sydney. So, last week one of his regulars gets a little too sauced, starts running his mouth off about his glory days as a grifter. That guy, Frank Duckett. Real hard luck case - gambling addict, alcoholic, runs a shrimp truck. Back in the day this guy Duckett was quite the hustler. He ran the romance angle, hooked the wife and took the husband for all the money. He was pretty good at it, too, from what I hear. Till, sadly, one of his marks, in despair, took a gun, shot up his wife and blew his own head off. All in front of their little boy. I paid Tony to pull his jacket. Turns out Frank Duckett used to be named Frank Sawyer. A name I believe you appropriated for yourself."
1,16,SAWYER,This is him?
1,16,HIBBS,That's him.
1,16,KATE,Thanks for the loaner.
1,16,JACK,Always a pleasure.
1,16,KATE,"So, was anyone curious where they came from?"
1,16,JACK,"The others knew there was a Marshal on the plane. I guess they just assumed he was traveling alone, protecting them from terrorists. Sounds like a good theory to me."
1,16,KATE,Did you get all the guns back?
1,16,JACK,All except one.
1,16,KATE,Who?
1,16,JACK,Let me give you 3 guesses.
1,16,KATE,Sawyer. I can get it back.
1,16,JACK,Really? How are you going to do that?
1,16,KATE,Speak his language.
1,16,JACK,"You've done this before, Kate. And if I remember it right, you made out with him, and he never even had what you said you could get."
1,16,KATE,"Well, I only made out with him because torturing him didn't work."
1,16,JACK,Let him keep the gun. It's not worth it.
1,16,KATE,"What, are you worried he's going to shoot me if I ask?"
1,16,JACK,I just don't want you to owe him anything.
1,16,CLAIRE,Hey.
1,16,CHARLIE,Hi. How are you feeling?
1,16,CLAIRE,"Very pregnant. I -- I had some dreams last night. Actually, more like memories. You were in them."
1,16,CHARLIE,Sorry.
1,16,CLAIRE,Thought I'd see if you wanted to go for a walk.
1,16,CHARLIE,Sorry. I have to... do something.
1,16,CLAIRE,Sure.
1,16,CHARLIE,"See you later, okay?"
1,16,SAWYER,Son of a bitch.
1,16,KATE,A boar? Did all this?
1,16,SAWYER,Last night -- wrecked my tent. This morning when I went to get my tent back it attacks me from behind and runs off into the jungle like a coward.
1,16,KATE,A boar wouldn't just attack you for no reason.
1,16,SAWYER,"Thank you, boar expert. This one did. It's harassing me."
1,16,KATE,What are doing?
1,16,SAWYER,Getting even.
1,16,KATE,Would you listen to yourself? It's a boar. Just go tell Locke and he'll kill it.
1,16,SAWYER,Nope. This is my fight.
1,16,KATE,"Do you know anything about hunting boar? You are going to get yourself lost, or worse."
1,16,SAWYER,Since when do you care?
1,16,KATE,I don't.
1,16,SAWYER,"Good. Then if you'll excuse me, I've got some revenge to tend to."
1,16,LAURENCE,You must be Hibbs' mate. I did a few jobs with Hibbs back in the States. Nice enough fella.
1,16,SAWYER,He's a son of a bitch.
1,16,LAURENCE,"Right, indeed he is. A few disclaimers: Australia doesn't allow its citizens to carry handguns. You get nicked with this..."
1,16,SAWYER,I'm not going to rat you out.
1,16,LAURENCE,"Secondly, you know, I've been doing this for awhile and a man who buys a compact 357 with hollow point loads -- he's not looking to scare or steal. He's looking to kill. But when it comes down to it, if he finds he doesn't have what it takes to do the job..."
1,16,SAWYER,Your sales pitch needs some work.
1,16,LAURENCE,"What I'm saying is, you look a man in the eye and you point a gun at him, you find who you really are, mate. And should you find you're not a killer, there's no refund."
1,16,SAWYER,Won't be a problem.
1,16,CHARLIE,"Hurley, look, I appreciate the help. You don't have to. I killed Ethan, I can bury him."
1,16,HURLEY,"Yeah, 'til he rises from the dead. Dude, I know how this works. This is going to end with you and me running through the jungle screaming and crying. He catches me first because I'm heavy and I get cramps."
1,16,HURLEY,You alright?
1,16,HURLEY,"Yo, Sayid, can I ask you a question?"
1,16,SAYID,Of course.
1,16,HURLEY,Did you ever get that Gulf War syndrome?
1,16,SAYID,That was the other side.
1,16,HURLEY,"Oh, right. Then what's the one when you're all, like, shell-shocked?"
1,16,SAYID,Post Traumatic Stress Disorder.
1,16,HURLEY,"Yeah, that's it. Did you ever have that?"
1,16,SAYID,Why do you ask?
1,16,HURLEY,Because I'm worried about Charlie.
1,16,SAYID,What's wrong with Charlie?
1,16,HURLEY,"I mean, he killed a guy. He shot him in the chest 4 times. Maybe you should talk to him."
1,16,KATE,"It's a foot print. Based on the weight and the distance between strides, I'd say you've been following Boone for about an hour."
1,16,SAWYER,Look...
1,16,KATE,"It could be Charlie, I suppose."
1,16,SAWYER,I'm tickled you're taking such an interest in my affairs. I really am. So don't take it personal when I tell you to go...
1,16,KATE,I want carte blanche.
1,16,SAWYER,What?
1,16,KATE,"It's simple. You can't track this boar without my help. Over the last few hours you have managed to follow the tracks of humans, birds, a rock slide, yourself, basically everything except boar. You have no idea what you're doing."
1,16,SAWYER,Carte blanche...
1,16,KATE,It means blank check.
1,16,SAWYER,I know what it means.
1,16,KATE,"Anytime I want something from your stash -- medicine, soap, whatever -- I get it. No questions asked. Take it or leave it."
1,16,SAWYER,"Alright, you got a deal."
1,16,KATE,Where did you get that?
1,16,SAWYER,Plane.
1,16,KATE,Jack was looking for the liquor cart.
1,16,SAWYER,"It's a good thing I found it instead, then, huh?"
1,16,KATE,Got any more of those?
1,16,SAWYER,"I've got a lot more of everything, but you ain't got carte blanche yet."
1,16,KATE,Is that a no?
1,16,SAWYER,"Alright, sassafras, but if you want to drink, you've got to play."
1,16,KATE,Play what?
1,16,SAWYER,I never.
1,16,KATE,What?
1,16,SAWYER,I never.
1,16,KATE,How am I supposed to know what that means?
1,16,SAWYER,"Call it a way to get to know each other better. For example, I know you've never been to college."
1,16,KATE,And how do you know that?
1,16,SAWYER,"If you had, you'd have heard about I never. It's simple, you say ""I never"" and then you finish the sentence. If it's something you did you drink, if it's something you never did, you don't drink."
1,16,KATE,That makes absolutely no sense.
1,16,SAWYER,Learn by example. I never kissed a man. Now you drink 'cause you've kissed man. Your turn.
1,16,KATE,I never implied that I've been to college when I never have.
1,16,SAWYER,I never been to Disneyland.
1,16,SAWYER,"Ah, that's just sad."
1,16,KATE,I never wore pink.
1,16,KATE,I knew it.
1,16,SAWYER,The '80's. I never voted democrat.
1,16,KATE,I never voted.
1,16,SAWYER,I've never been in love.
1,16,KATE,You've never been in love?
1,16,SAWYER,"I ain't drinking, am I?"
1,16,KATE,I've never had a one night stand.
1,16,KATE,"Bottoms up, sailor."
1,16,SAWYER,I've gotta drink for each one.
1,16,KATE,Your turn.
1,16,SAWYER,I've never been married.
1,16,KATE,It didn't last very long. I never blamed a boar for all my problems.
1,16,SAWYER,I never cared about having carte blanche because I just wanted to spend some time with the only other person on this Island that just don't belong.
1,16,KATE,I never carried a letter around for 20 years because I couldn't get over my baggage.
1,16,SAWYER,I never killed a man.
1,16,SAWYER,"Well, looks like we got something in common, after all."
1,16,KATE,You okay? You were shaking.
1,16,SAWYER,I'm fine. I was just having a...
1,16,SAWYER,I can't believe this.
1,16,KATE,There are hoof marks everywhere.
1,16,SAWYER,It ate all our stuff?
1,16,KATE,Nope. It ate your stuff. Mine's fine.
1,16,SAWYER,"Oh, that hog's gonna suffer. I swear to god."
1,16,LOCKE,Mornin'. What happened to your campsite?
1,16,KATE,"So, what are you doing all the way out here, John?"
1,16,LOCKE,Looking for salvage from the crash.
1,16,KATE,Find anything useful?
1,16,LOCKE,"Occasional scrap of metal, a few bags of coffee. I picked up your path about a mile back, I thought I'd say howdy."
1,16,SAWYER,"Awww, son of a -- ohhh, peed on my shirt! Took my shirt out of the bag and peed on it! And you say this ain't personal."
1,16,KATE,He thinks the boar we're after has a vendetta against him.
1,16,LOCKE,Uh-huh.
1,16,SAWYER,That's 3 times it's attacked me.
1,16,KATE,"Maybe it's got your scent, doesn't like your cologne?"
1,16,SAWYER,I don't wear cologne.
1,16,KATE,"Yes, you do."
1,16,SAWYER,"Yeah, well. The thing's got it in for me."
1,16,KATE,"It's a boar, Sawyer."
