season,episode,character,sentence
5,3,DESMOND,Efren Salonga?
5,3,DESMOND,Ef—Efren Salonga!
5,3,DESMOND,Efren Salonga?
5,3,DESMOND,Efren Salonga!
5,3,DESMOND,Efren Salonga!
5,3,DESMOND,Efren Salonga!
5,3,DESMOND,Efren Salonga?
5,3,SALONGA,Who are you?
5,3,DESMOND,Are you the doctor?
5,3,SALONGA,Yes. What's the matter with you?
5,3,DESMOND,"You're sure you know what you're doing, yeah?"
5,3,SALONGA,"Yes, yes!"
5,3,DESMOND,"Because there's a lot of blood, man!"
5,3,SALONGA,How much blood?
5,3,DESMOND,"I'm coming, Penny!"
5,3,DESMOND,"It's okay, Pen. We've got a doctor."
5,3,PENNY,Where have you been?!
5,3,DESMOND,"It's gonna be okay. It's gonna be okay. Okay, here you go."
5,3,DESMOND,"Okay. Just breathe, Penny, okay? J—just breathe."
5,3,PENNY,Oh!
5,3,DESMOND,Breathe.
5,3,PENNY,I can't breathe.
5,3,DESMOND,You're doing great.
5,3,PENNY,I can't—
5,3,DESMOND,"You're doing great, okay. Okay, just be strong, yeah? Okay."
5,3,PENNY,"Oh, make it come out!"
5,3,DESMOND,Just be strong.
5,3,SALONGA,Hold it. Hold it.
5,3,PENNY,I can't! I can't!
5,3,DESMOND,"Yes, you—yes, you can, Penny."
5,3,SALONGA,Push! Push!
5,3,DESMOND,"Okay, push now, Penny. Push. Now!"
5,3,DESMOND,"Come on, Penny. That's it."
5,3,SALONGA,Push!
5,3,DESMOND,"It's coming. Come on, Penny."
5,3,SALONGA,Push! Harder!
5,3,DESMOND,I can see the head!
5,3,SALONGA,Harder!
5,3,DESMOND,I can see the head!
5,3,SALONGA,One more time! Push!
5,3,DESMOND,I can see it. It's just coming.
5,3,DESMOND,It's coming! It's coming! You've got it!
5,3,SALONGA,Last time! Yeah!
5,3,DESMOND,"Oh my God, Penny."
5,3,SALONGA,You got it!
5,3,DESMOND,"You did it. Oh, my God, Penny. You did it."
5,3,SALONGA,It's a boy!
5,3,DESMOND,"I love you, Penny. I love you."
5,3,DESMOND,"Oh, oh, he's beautiful. Beautiful. Oh, my God. He's so beautiful. Oh, my God."
5,3,PENNY,I love you.
5,3,DESMOND,I love you.
5,3,DESMOND,I love you.
5,3,DESMOND,Look. Right out there.
5,3,DESMOND,"Beyond where you can see, there's—there's an island, and it's a very special island. I left it a long time ago. I never thought I'd see it again."
5,3,DESMOND,"It's called Great Britain. And the most beautiful part of the island is Scotland, and that's where your daddy's from. There's mountains and glens and monsters in deep lochs, and... and it's where your mummy and daddy... fell in love."
5,3,PENNY,It's also where he broke her heart.
5,3,DESMOND,"Yeah, well, I... I thought I'd leave that wee bit out of it."
5,3,PENNY,You also left out the bit about his grandfather—the man who sent a boat to the Island to kill all Daddy's friends.
5,3,DESMOND,"We'll be in and out. He'll never know we're here, Penny."
5,3,PENNY,"Don't underestimate him, Desmond. If he finds out we're here, I don't know what he'll do."
5,3,DESMOND,"But this has nothing to do with your father, Penny. We are here because of Daniel Faraday. What he told me—that everyone on that island is in danger, and I am the only one that can help them. I have to do this, Penny."
5,3,FARADAY,Are you sure that's what he said?
5,3,MILES,"Yeah, Sawyer said to meet at the creek, so unless he got torched by a flaming arrow, that's where he and everyone else should be."
5,3,FARADAY,"Hey, how's your headache?"
5,3,CHARLOTTE,"Worse, but considering we're running for our lives, I'm not gonna complain."
5,3,FARADAY,You have any dizziness or double vision?
5,3,CHARLOTTE,"Both, actually. Why do you look so worried? Is it because you know what's happening to me?"
5,3,FARADAY,Listen to me. Nothing is gonna happen to you. Nothing. I won't let it.
5,3,MILES,"Hey, we're here!"
5,3,MILES,Some rendezvous. It's just us.
5,3,FARADAY,"Well, we should probably wait, see if they show up. They could be right behind us."
5,3,CHARLOTTE,"Yeah, or they came and left."
5,3,MILES,Or they're dead.
5,3,FARADAY,"Miles, that right there, that kind of attitude... not exactly what we need right now. People are scared enough as it is. Miles—Miles?"
5,3,MILES,Wait! Don't move!
5,3,MAN,Aah!
5,3,YOUNG BLONDE HOSTILE,Who's in charge here?
5,3,MILES,He is.
5,3,YOUNG BLONDE HOSTILE,"You just couldn't stay away, could you?"
5,3,DESMOND,Did he finish his breakfast?
5,3,PENNY,"Yeah. Gave me a bit of a fight, but he listens in the end..."
5,3,PENNY,...unlike his father.
5,3,DESMOND,"Look, honey, all I have to do is find his mother, tell her he's still on the Island, and then I'm done with this for good."
5,3,PENNY,"Why now? I mean, if he told you all this on the Island, why didn't you remember it until two days ago?"
5,3,DESMOND,"I don't know. Look, I don't understand how any of this works any more than you do. It... Look, I know it happened. Daniel Faraday knocked on the hatch door and told me to go to Oxford... everyone was in danger, and I was the only one that could save them. I know how insane it sounds."
5,3,DESMOND,"I'll be back by dark, and then I'm done... forever. I promise."
5,3,PENNY,"If you're gonna promise me something, Des, can you promise me you'll never go back to that island again?"
5,3,DESMOND,Why in God's name would I ever go back there?
5,3,YOUNG BLONDE HOSTILE,"There were twenty of you at the beach, but only five of you here. Where are the rest of your people?"
5,3,MILES,Maybe they got blown up by some more of your land mines.
5,3,YOUNG BLONDE HOSTILE,We didn't put them here. You did.
5,3,YOUNG BLONDE HOSTILE,"Once we leave here, I will be out of control of what happens to you. But if you cooperate now, things will go much easier for you. So where are the rest of your people?"
5,3,FARADAY,I don't know.
5,3,LOCKE,Who are these people?
5,3,SAWYER,"Well, gee, I didn't have time to ask that, with Frogurt on fire and all."
5,3,JULIET,They attacked us on the beach.
5,3,LOCKE,This is a 30-caliber M1 Garand rifle. It looks new.
5,3,SAWYER,Who cares about the rifle? Where the hell you been?
5,3,LOCKE,"If you've been going through what I have, James, maybe the more appropriate question would be, when the hell have I been?"
5,3,SAWYER,What happened to your leg?
5,3,LOCKE,I got shot.
5,3,SAWYER,By who?
5,3,JULIET,"We can swap stories later. We told the rest of our group that we would meet them at the creek. If there's any chance of reconnecting with them, we'd better get moving."
5,3,SAWYER,"Fine, seeing as we have no rope to make sure these two don't try to kill us again. Guess we're gonna have to shoot 'em."
5,3,CUNNINGHAM,Quare non sunt vestitus eis? (Why don't they have uniforms?)
5,3,JONES,Tace! (Be quiet!)
5,3,SAWYER,What?
5,3,JULIET,Cognoscitis qui sumus? (Do you know who we are?)
5,3,SAWYER,What language is that?
5,3,JULIET,"They're speaking Latin. That one asked why we aren't in uniform, and this one told him to shut up."
5,3,LOCKE,"And how is it that they know how to speak Latin, Juliet?"
5,3,JULIET,The same reason I do. Because they're Others.
5,3,MILES,Hey.
5,3,FARADAY,Yeah.
5,3,MILES,We just walked over a fresh grave.
5,3,FARADAY,What?
5,3,MILES,"Four U.S. soldiers, dead just under a month. Three of them were shot. One died of radiation poisoning."
5,3,FARADAY,"Miles, hey, hey. Did any of them happen to mention what year it is?"
5,3,YOUNG BLONDE HOSTILE,We're here.
5,3,YOUNG BLONDE HOSTILE,Richard! We're back.
5,3,YOUNG BLONDE HOSTILE,Caught these three by the creek. This one's their leader.
5,3,RICHARD,What's your name?
5,3,FARADAY,What's your name?
5,3,RICHARD,My name is Richard Alpert. I assume you've come back for your bomb.
5,3,ARCHIVIST,"No, I'm sorry, sir. I'm not finding a record of any Faraday."
5,3,DESMOND,"No, that—that's impossible. 'Cause I know her son was a professor here. His name's Daniel Faraday. I'm sure he's in your database."
5,3,ARCHIVIST,"Sir, there's no record of any Faraday ever having been employed here at Oxford."
5,3,DESMOND,I visited him. I went to his lab. It was in an attic. It was... it was above the physics department.
5,3,ARCHIVIST,The archives go back quite far. Perhaps there was a clerical error. You don't happen to recall the year it was in which you last visited?
5,3,DESMOND,The year? ...No. I'm not exactly sure.
5,3,ARCHIVIST,May I ask why you're seeking this information?
5,3,DESMOND,Sorry I wasted your time.
5,3,CUSTODIAN,"Yeah, I wouldn't touch that."
5,3,CUSTODIAN,I wondered when someone'd figure out we weren't just fumigating here.
5,3,CUSTODIAN,You a professor?
5,3,DESMOND,No. Not exactly.
5,3,CUSTODIAN,Well... at least you're honest.
5,3,DESMOND,So why'd you tell me not to touch it?
5,3,CUSTODIAN,Because I'm the one who had to take the rats that he made run through this bloody thing down to the incinerator so that no one would find out what he was up to.
5,3,DESMOND,You mean Daniel Faraday.
5,3,CUSTODIAN,"Yeah. You're not the first one to poke around here, asking about him and his work. Rumor had it, he was trying to send rats' brains back in time. Ridiculous, innit?"
5,3,DESMOND,Aye.
5,3,CUSTODIAN,"Look, I'll forget you broke my lock if you tell your mates that all you found was rubbish left behind by a madman."
5,3,DESMOND,Fair enough.
5,3,DESMOND,Faraday—the university says there's no record of him.
5,3,CUSTODIAN,"Well, can you blame 'em? I mean, after what he'd done to that poor girl?"
5,3,DESMOND,What girl?
5,3,FARADAY,"Hey, take it easy."
5,3,CHARLOTTE,"It's all right, Dan. I'm fine."
5,3,MILES,We are so dead.
