season,episode,character,sentence
6,14,MOTHER,Aliquid aegre fers? Dem auxilium tibi.
6,14,CLAUDIA,Gratias ago tibi.
6,14,MOTHER,A quo nomine appellaris?
6,14,CLAUDIA,Mihi nomen est Claudia.
6,14,MOTHER,That's a lovely name.
6,14,CLAUDIA,Where are the rest of your people?
6,14,MOTHER,There's only me.
6,14,CLAUDIA,How did you get here?
6,14,MOTHER,The same way you got here. By accident.
6,14,CLAUDIA,How long have you--
6,14,MOTHER,Every question I answer will simply lead to another question. You should rest. Just be grateful you're alive.
6,14,CLAUDIA,There were other people on my ship. I need to--
6,14,MOTHER,"No! If there are other people on the island, I will find them."
6,14,MOTHER,The baby?
6,14,CLAUDIA,Oh!... Oh!... It's coming...
6,14,MOTHER,That's it! Push! Push harder!
6,14,CLAUDIA,I can't!
6,14,MOTHER,Yes you can!...That's good! One more push!
6,14,MOTHER,It's a boy...
6,14,CLAUDIA,His name is Jacob.
6,14,MOTHER,It's a boy.
6,14,CLAUDIA,Can I--
6,14,MOTHER,There's another baby... push again! Here it comes! Now!
6,14,MOTHER,It's another boy.
6,14,CLAUDIA,I only picked one name.
6,14,MOTHER,Shhh. Shhh.
6,14,CLAUDIA,May I see him?
6,14,MOTHER,I'm sorry...
6,14,MOTHER,Uhh! Uhh!
6,14,JACOB,What is it?
6,14,BOY IN BLACK,It's a game. You play it.
6,14,JACOB,How do you know how?
6,14,BOY IN BLACK,I just know.
6,14,JACOB,Can you show me how to play?
6,14,BOY IN BLACK,If you promise not to tell Mother.
6,14,JACOB,Why can't we tell her?
6,14,BOY IN BLACK,Because she'll take it away.
6,14,BOY IN BLACK,"So... do you want to play or don't you, Jacob?"
6,14,JACOB,Yes. I want to play.
6,14,MOTHER,"Hello, Jacob."
6,14,JACOB,"Hello, Mother."
6,14,MOTHER,Where's your brother?
6,14,JACOB,He's down at the beach... staring out at the ocean.
6,14,JACOB,Can I help you?
6,14,MOTHER,"If you like, you can sort that."
6,14,MOTHER,What were you and your brother doing down at the beach?
6,14,JACOB,We were just... walking.
6,14,MOTHER,"Do you love me, Jacob?"
6,14,JACOB,Yes.
6,14,MOTHER,Then tell me what happened.
6,14,MOTHER,May I join you?
6,14,BOY IN BLACK,Sure.
6,14,BOY IN BLACK,Jacob told you what I found...
6,14,MOTHER,Of course he did. Jacob doesn't know how to lie. He's not like you.
6,14,BOY IN BLACK,Why? What am I like?
6,14,MOTHER,You're... special.
6,14,BOY IN BLACK,Can I keep the game?
6,14,MOTHER,Of course you can. That's why I left it for you.
6,14,BOY IN BLACK,It came from you?
6,14,MOTHER,Of course it did. Where else would it come from?
6,14,BOY IN BLACK,From somewhere else. Across the sea...
