season,episode,character,sentence
6,1,CINDY,So how's the drink?
6,1,JACK,Uh... it's good.
6,1,CINDY,That's not a very strong reaction.
6,1,JACK,"Well, it's--it's not a very strong drink."
6,1,CINDY,Don't tell anyone.
6,1,JACK,It'll be our secret.
6,1,CINDY,"Ladies and gentlemen, the captain has turned on the ""fasten seat belts"" sign."
6,1,CINDY,Please return to your seats and keep your seat belts fastened.
6,1,ROSE,It's normal. My husband said the planes want to stay in the air.
6,1,JACK,Sounds like a smart man.
6,1,ROSE,You be sure and tell him that when he gets back from the bathroom.
6,1,JACK,"Well, I'll keep you company until he does. Don't worry--"
6,1,ROSE,You can let go now.
6,1,ROSE,It's okay. You--you can let go.
6,1,JACK,Looks like we made it.
6,1,ROSE,Yeah. We sure did.
6,1,NORRIS,"Sorry about the unexpected bumps, folks. We just hit a pocket of rough air. It should be a smooth ride from here on out."
6,1,BERNARD,"Remind me to hold it next time, will ya? I almost died in that bathroom."
6,1,BERNARD,Now I know how the laundry feels when it's in the dryer.
6,1,ROSE,I missed you.
6,1,BERNARD,"I missed you, too, beautiful."
6,1,JACK,Excuse me.
6,1,DESMOND,"Oh, I'm sorry, mate. Is this your seat? The stewardess said it was empty."
6,1,JACK,"No. No, I'm at the window."
6,1,DESMOND,"Oh, right. Listen, mate, do you mind if I sit here? It's just the fella next to me has been snoring ever since we took off from Sydney."
6,1,JACK,"Yeah, no problem."
6,1,DESMOND,"Thanks, brother. Something wrong?"
6,1,JACK,"No. No, you just... Do I know you from somewhere?"
6,1,DESMOND,"Well, I'm not sure. Desmond."
6,1,JACK,Jack.
6,1,DESMOND,"Nice to meet you, Jack... or to see you again."
6,1,JULIET,Aah! No! No!
6,1,SAWYER,Juliet!
6,1,JULIET,Aah!
6,1,SAWYER,"I got you. No, don't let go!"
6,1,JULIET,Aah!
6,1,SAWYER,Juliet! No!
6,1,JULIET,"Come on! Come on, you son of a bitch!"
6,1,KATE,Aah!
6,1,KATE,Hello?
6,1,KATE,Hello?!
6,1,MILES,Hey!
6,1,MILES,Hey! Hey! Kate!
6,1,MILES,"It's okay. It's me, miles. It's okay."
6,1,KATE,What happened?
6,1,MILES,What?
6,1,KATE,Where are we?
6,1,MILES,I can't--I can't hear you. Are your ears ringing?
6,1,MILES,What is it?
6,1,KATE,We're back.
6,1,MILES,Back where?
6,1,KATE,No.
6,1,MILES,Is that the construction site?
6,1,KATE,No. That's the Swan hatch... after Desmond blew it up.
6,1,MILES,"Guess we're not in 1977, huh?"
6,1,KATE,Jack? Jack. Can you hear me? Jack!
6,1,JACK,What happened? Where are we?
6,1,KATE,At the hatch.
6,1,JACK,What? They built it?
6,1,KATE,Yeah. They built it.
6,1,KATE,Sawyer!
