season,episode,character,sentence
5,10,YOUNG BEN,Hey Phil.
5,10,PHIL,Hey.
5,10,YOUNG BEN,I brought another sandwich for him. Chicken salad this time.
5,10,PHIL,"Yeah, I don't think it's the menu. He's not eating. Save yourself the trouble kid."
5,10,YOUNG BEN,But Horace told me to.
5,10,PHIL,Why does he care so much? That guy's a hostile.
5,10,YOUNG BEN,That doesn't mean he's not hungry.
5,10,PHIL,Whatever.
5,10,YOUNG BEN,Brought you a sandwich. And a book. I read it twice. It's good.
5,10,SAYID,Thank you.
5,10,YOUNG BEN,"Did Richard send you? Richard. He's your leader, right? It's just a camera. They can see, but they can't hear. Four years ago I ran away into the jungle and Richard found me. I said I wanted to leave. That I wanted to join you. So I've been patient. And if you're patient too, I think I can help you."
5,10,MAN 2,"Подожди! Подожди! Подожди, не стреляй! Триста или четыреста тысяч евро. Они все твои. Пожалуйста, пожалуйста. Hold on! Hold on! Hold on, don't shoot! Three or four hundred thousand euros. It's all yours . Please, pleasе."
5,10,BEN,How'd it go?
5,10,SAYID,He tried to bribe me. It didn’t work.
5,10,BEN,Of course it didn't.
5,10,SAYID,Where to now?
5,10,BEN,Nowhere. You're done.
5,10,SAYID,What do you mean I'm done?
5,10,BEN,"We're done. Andropov was the last one. You've taken care of everyone who posed a threat to your friends. It's been a pleasure working with you, Sayid."
5,10,SAYID,"So that's it? I killed all those people for you, and now you're just walking away?"
5,10,BEN,"You didn't kill them for me, Sayid. You're the one that asked for their names. There's no one else in Widmore's organization that we need to go after. Congratulations! Mission accomplished!"
5,10,SAYID,What do I do now?
5,10,BEN,"I suppose you should go live your life. You're free, Sayid."
5,10,HORACE,Put out your hands. Come on.
5,10,SAYID,Thank you.
5,10,HORACE,It's nice to finally hear your voice. I'm Horace.
5,10,HORACE,Now's the part where you tell me your name. I need you to tell me what you were doing out in that jungle.
5,10,RADZINSKY,Ask him about the model.
5,10,HORACE,"Radzinsky! I got this. Those handcuffs...are you having some kind of problem with your people? Because either you're in some kind of disagreement, which makes me want to help you, or you're a spy, trying to infiltrate us. So which is it?"
5,10,HORACE,"Okay. I'm gonna give you an hour to decide whether you want to talk to me. But if you decide you don’t want to, then I'm gonna have to take this to the next level."
5,10,SAWYER,I think your bacon's ready.
5,10,JULIET,Hmm. I forgot.
5,10,SAWYER,What's on the TV? Ah.
5,10,JULIET,"It's over, isn't it?"
5,10,SAWYER,What's over?
5,10,JULIET,This. Us. Playing house. All of it. I never actually thought they'd come back.
5,10,SAWYER,So they're back! Nothing's changed.
5,10,JULIET,What if Sayid tells them who he is?
5,10,SAWYER,Sayid ain't sayin' nothin'. Hey. I got this under control.
5,10,SAWYER,Mornin' H.
5,10,HORACE,Jim.
5,10,SAWYER,What's up?
5,10,HORACE,Juliet.
5,10,JULIET,Horace.
5,10,HORACE,I just spoke to the prisoner. We have a problem.
5,10,SAWYER,"Why, what'd he say?"
5,10,HORACE,Nothing. Which is what worries me. We need to find out why he violated the truce. Why the hell he would come into our territory. I'm just going to have to have Oldham do his thing on him.
5,10,SAWYER,That psychopath? No way!
5,10,HORACE,What choice do I have?
5,10,SAWYER,Just let me have a go at him alone.
5,10,HORACE,"Be my guest, but I'm telling you, man, he is not gonna talk."
5,10,SAWYER,"Oh, he'll talk to me."
5,10,PHIL,Mr. LaFleur!
5,10,SAWYER,Take your lunch Phil.
5,10,PHIL,You going back there alone?
5,10,SAWYER,"Take your lunch, Phil."
5,10,SAWYER,How you doin'?
5,10,SAYID,A twelve-year-old Ben Linus brought me a chicken salad sandwich. How do you think I'm doing?
5,10,SAWYER,"Sweet kid, huh?"
5,10,SAYID,How can you live with him here?
5,10,SAWYER,'Cause I ain't got a choice.
5,10,SAYID,Is that so?
5,10,SAWYER,"Let's see how you feel after three years of livin' in the seventies. Lucky for you, I spent that time gettin' myself into a position to save your ass. I'm sorry, Sayid."
5,10,SAYID,What are you doing?!
5,10,SAWYER,When I tell them I got your confession I need them to believe that you didn't give it up easy.
5,10,SAYID,What confession?
5,10,SAWYER,We're gonna say you were trying to defect. You're gonna offer some intel on the others in exchange for living with us.
5,10,SAYID,And why in God's name would I want to do that?
5,10,SAWYER,What the hell else am I supposed to do with you?
5,10,SAYID,Let me go!
5,10,SAWYER,And then what? I can’t just let you go!
5,10,SAYID,Why not?
5,10,SAWYER,"'Cause these people trust me! I've built a life here – and a pretty good one. I let you go, all that goes away. So you got yourself a choice, Chief. Either you cooperate and join the party in Dharmaville, or you're on your own."
5,10,SAYID,Then I guess I'm on my own.
5,10,HURLEY,Fresh off the griddle. And don't forget to try the dipping sauces. They really bring out the ham.
5,10,JACK,"Thanks, Hurley."
5,10,HURLEY,So... What's going on with Sayid?
5,10,JACK,Don't know anything yet.
5,10,KATE,"What do you mean, you don't know anything? I thought you were at Sawyer's last night. What did he tell you?"
5,10,JACK,He told me to leave him alone and let him do his job.
5,10,HURLEY,And you're going to?
5,10,KATE,"I'll talk to Juliet, see what she can tell me."
5,10,HURLEY,"Well, if Sawyer didn't tell you anything, why would Juliet?"
5,10,KATE,"Well, why wouldn't she?"
5,10,HURLEY,'Cause they're together.
5,10,KATE,"What do you mean, they're together?"
5,10,HURLEY,"""Together"" as... They live together. Like, not as roommates. You know, ""together"" like you guys were. I thought it was kind of obvious. I mean, who couldn't see that comin'?"
5,10,JACK,Hurley.
5,10,HURLEY,"Well, I guess I better... Go make some more waffles."
5,10,KATE,Did you know?
5,10,JACK,Yeah.
5,10,KATE,Hmm.
5,10,ROGER,You know what I can't figure out? Is how the hell you got caught. You hostiles are supposed to be the kings of the jungle. And how dumb are you that you got captured by these idiots?
5,10,SAYID,And yet you're the one who mops up after them.
5,10,ROGER,"Yeah, well... We'll see how cute you are once Oldham gets done with you, pal."
5,10,ROGER,What the hell are you doing here?
5,10,YOUNG BEN,I was bringing you a sandwich.
5,10,ROGER,A sandwich?
5,10,ROGER,You never made me a sandwich in your life.
5,10,YOUNG BEN,"Yeah, well... I-I made one for myself..."
5,10,ROGER,Uh-huh.
5,10,YOUNG BEN,So... So I just thought that I'd bring you--
5,10,ROGER,"Oh, yeah? You just..."
5,10,YOUNG BEN,"Dad, don't!"
5,10,ROGER,Don't you lie to me. What are you doin' down here?
5,10,ROGER,"You made this sandwich for him, didn't you? Hmm?"
5,10,YOUNG BEN,Yes.
5,10,ROGER,Who told you to do that?
5,10,YOUNG BEN,Nobody.
5,10,ROGER,Nobody?
5,10,YOUNG BEN,I just thought that--
5,10,ROGER,"You ""just thought,"" huh? Go home."
5,10,ROGER,Go on. I'll tell you what to think.
5,10,SAYID,How did you find me?
5,10,BEN,I looked.
5,10,SAYID,"What do you want, Ben?"
5,10,BEN,John Locke is dead. I think he was murdered.
5,10,SAYID,Why would anyone kill him?
5,10,BEN,"I'd say it was retribution for the work you and I have been doing. So you're in danger, Sayid. If I can find you, so can the people that found Locke. The same people who, even as we speak, are sitting outside Hugo's mental institution."
5,10,SAYID,They're watching him?
5,10,BEN,"A man in a sedan has been there all week, just waiting... presumably for you or me to show our faces."
5,10,SAYID,And that's why you're here? You actually came all this way to suggest that I kill this man?
5,10,BEN,You don't want to?
5,10,SAYID,What makes you think I want to?
5,10,BEN,"Because, Sayid... to put it simply, you're capable of things that most other men aren't. Every choice you've made in your life, whether it was to murder or to torture, it hasn't really been a choice at all, has it? It's in your nature. It's what you are. You're a killer, Sayid."
5,10,SAYID,I'm not what you think I am. I don't like killing.
5,10,BEN,"Well, then I apologize. I was mistaken about you."
5,10,SAWYER,"All right, last chance. You got anything to say?"
5,10,SAWYER,Take him to Oldham.
5,10,HORACE,Oldham.
5,10,HORACE,"Hey, man. Are we ready?"
5,10,SAYID,Who is that man?
5,10,SAWYER,He's our you.
5,10,OLDHAM,Better put him in the restraints.
5,10,OLDHAM,Don't worry. They're for your protection. There are side effects to what I'm giving you. Open his mouth.
5,10,PHIL,Open up.
5,10,OLDHAM,Don't be afraid. Just turn your mind off. Let it take effect.
5,10,OLDHAM,"It's beyond your control, so fighting it is a poor use of your energies. You see, whether you struggle or not, one thing's for sure, friend. You will tell us the truth."
5,10,BEN,There's somebody--somebody here in Los Angeles. Let me take you to them.
5,10,SUN,Who?
5,10,BEN,The same person that's gonna show us how to get back to the island.
5,10,KATE,Is that what this is about? This is insane. You are all crazy.
5,10,BEN,"Sayid, where are you going?"
5,10,SAYID,I don't want any part of this.
5,10,SAYID,"And if I see you again, it'll be extremely unpleasant for us both."
5,10,SAYID,Ahh.
5,10,WOMAN,Do you have a menu?
5,10,BARTENDER,There you go. Sir? Another MacCutcheon?
5,10,SAYID,Please.
5,10,WOMAN,What's that run you?
5,10,SAYID,Excuse me?
5,10,ILANA,That scotch. What's a glass of that run you?
5,10,SAYID,"Whatever it is, it's worth it."
5,10,ILANA,I don't understand why someone would pay 120 bucks for a glass of anything.
5,10,SAYID,"If you knew what my drink cost, why did you ask me?"
5,10,ILANA,"Same reason I'm eating my dinner here instead of a table. I'll have the rib eye, bloody."
5,10,BARTENDER,"Yes, ma'am. Rib eye, bloody."
5,10,SAYID,Are you a professional?
5,10,ILANA,A professional what? You think I'm a prostitute? Mm. I'm not a professional anything. I just... Thought you looked sad. I like sad men.
5,10,SAYID,I'm sorry to hear that.
5,10,ILANA,So... Other than drinking alone at bars...what do you do? For a living.
5,10,SAYID,I'm between jobs at the moment.
5,10,ILANA,So what did you do?
5,10,SAYID,The only thing I was ever good at.
5,10,ILANA,Then why did you quit?
5,10,SAYID,I'm trying to change.
5,10,ILANA,I know why you're sad now.
5,10,SAYID,Do you?
5,10,ILANA,"When you are that good at something, there are always going to be people who tempt you into staying the same."
5,10,SAYID,And how do you know so much about temptation?
5,10,ILANA,"Buy me a glass of that scotch, and I'll tell you."
5,10,HORACE,Hello there. Hello?
5,10,OLDHAM,I'm going to ask you a few questions. I want you to relax and answer them truthfully... Not that you'll have any choice about it. What is your name?
5,10,SAYID,Sayid. Sayid Jarrah.
5,10,OLDHAM,"All right, Sayid. Why were you in handcuffs when we found you?"
5,10,SAYID,Because...because I am a bad man.
5,10,OLDHAM,Were you running away from your people?
5,10,SAYID,What people?
5,10,OLDHAM,The hostiles.
5,10,SAYID,I am not a hostile.
5,10,HORACE,"Then where did you come from, Sayid?"
5,10,SAYID,I came on a plane.
5,10,OLDHAM,What plane?
5,10,SAYID,Ajira flight 3-1-6. And that's how I returned to the island.
5,10,OLDHAM,"""Returned""? You've been here before?"
5,10,SAYID,"Oh, yes. The first time, I was on Oceanic flight 8-1-5. It crashed. I was here for a hundred days. Then I left. Ask Sawyer."
5,10,OLDHAM,"Who's ""Sawyer""?"
5,10,RADZINSKY,Who cares?! None of this matters. Ask him about the Flame.
5,10,HORACE,Quiet.
5,10,OLDHAM,What do you know about our stations here?
5,10,SAYID,"I know the Flame was a communication station. The Pearl was to observe other stations. The Swan was to study electromagnetism. But, of course, that was before the incident--"
5,10,RADZINSKY,The Swan?! How could he know what we were gonna name it? We haven't even built it yet! I told you! He saw the model! You see?! He is a spy!
5,10,HORACE,Hey!
5,10,RADZINSKY,I knew it!
5,10,HORACE,Radzinsky! I'm not gonna tell you again. Cool it.
5,10,SAYID,"You're all going to die, you know."
5,10,HORACE,What?
5,10,SAYID,You're going to be killed.
5,10,HORACE,"How exactly would you know this, Sayid?"
5,10,SAYID,Because I am from the future.
5,10,OLDHAM,Maybe I should've used half a dropper. Oops.
5,10,SAYID,You... You used exactly enough.
5,10,JULIET,"Bench grinder, lube equipment, drill press over here. Plugs, bearings, sockets, ratchets here. How are you with a flat four engine? You have no idea what I'm talking about, do you?"
5,10,KATE,"No, not really."
5,10,JULIET,It's okay. Jack told you about us...
5,10,KATE,"No. Hurley, actually."
5,10,JULIET,"It's kind of a relief, actually. I wasn't quite sure how to do it without it sounding like I was telling you to stay away."
5,10,KATE,It's fine.
5,10,HORACE,All right... What do we do with him?
5,10,RADZINSKY,We kill him.
5,10,SAWYER,"Hold on a second. We're not killing anyone, right?"
5,10,HORACE,He violated the truce. What do you think they would do if they caught one of us?
5,10,SAWYER,Since when did we start acting like them? We're civilized.
5,10,HOACE,"Yes, we are. We have a rule of law. And we've given him every opportunity to defend himself."
5,10,RADZINSKY,"Blah, blah, blah. Need I remind you, this man's seen things? He knows things. There's nothing to talk about. He's a spy."
5,10,SAWYER,"You sure about that, Stu? He was trying to escape from the hostiles. He obviously has problems with his people."
5,10,RADZINSKY,"Yeah, and sharing our secrets are the quickest way for him to solve those problems."
5,10,HOACE,"Okay, I'm gonna need a little more time to consider."
5,10,RADZINSKY,"Consider? I mean, the longer he's among us, the--the more danger we're in."
5,10,SAWYER,"I can talk to him, Horace. I just need more time."
5,10,RADZINSKY,"No, you had your chance, LaFleur!"
5,10,SAWYER,"Why are we on your clock, Radzinsky?"
5,10,RADZINSKY,"Horace, you've got to call for a vote. Either we make a decision, or I call Ann Arbor...and they make it for us."
5,10,AMY,"Radzinsky's right. Horace, please..."
5,10,AMY,"I can't... I can't sleep with one eye open. We have a baby now. We have to think about Ethan. We have to think about all the children here. How are we going to feel safe with this man around? I don't know what he's up to, but we can't keep him here. We have no choice."
5,10,HORACE,"Okay. Let's put it to a vote. All in favor of Radzinsky's solution, raise your hand."
5,10,RADZINSKY,LaFleur?
5,10,HORACE,I would really like to say it's unanimous.
5,10,ILANA,"Mmm. Just for the record, I really was just there for dinner."
5,10,SAYID,Are you afraid I'll get the wrong idea?
5,10,SAYID,Mmm.
5,10,ILANA,I think it's too late for that.
5,10,ILANA,Take it off.
5,10,ILANA,"You so much as flinch, and you're dead."
5,10,SAYID,So who are you?
5,10,ILANA,You asked me earlier if I was a professional. I am a professional. I was hired to bring you to Guam.
5,10,SAYID,Who hired you?
5,10,ILANA,The family of Peter Avellino--the man you killed in cold blood last year on a golf course in the Seychelles.
5,10,SAYID,You're a bounty hunter?
5,10,ILANA,Doesn't matter what I am. You're going to answer for what you've done.
5,10,SAWYER,Hit me in the face.
5,10,SAYID,What?
5,10,SAWYER,"Go on. You owe me one anyway, so make it a good one."
5,10,SAWYER,"Then I want you to take these keys out of my pocket and let yourself out. The guard outside is Phil. He's a dimwit, so I reckon you can get his gun before he even realizes you're out. Just promise me you won't shoot him."
5,10,SAYID,"I appreciate the offer, but I'm fine right here."
5,10,SAWYER,They're gonna kill you. They just took a vote. Even the new mom wants you dead.
5,10,SAYID,"I'm going to stay here, James."
