season,episode,character,sentence
4,11,MRS. LOCKE,Where do you think you're going?
4,11,EMILY,Out.
4,11,MRS. LOCKE,With who? Him?
4,11,EMILY,"Yes, and you can't stop me. I'm in love."
4,11,MRS. LOCKE,"He's twice your age, Emily."
4,11,EMILY,"So what, Mom? Are you jealous?"
4,11,MRS. LOCKE,"Emily, wait a minute. Emily, listen to me!"
4,11,MRS. LOCKE,"Emily! Get back here, young lady, right now!"
4,11,EMILY,You can't stop me! I love him!
4,11,MRS. LOCKE,Emily! Emily—
4,11,EMILY,Aah!
4,11,NURSE,"Honey? Honey, can you hear me? Honey, can you hear me?"
4,11,NURSE,That's good. Try and stay awake now. Must be internal. Keep it steady. Out of the way. Pulse! She's bleeding. Her heartbeat's dropping fast.
4,11,EMILY,I'm pregnant.
4,11,NURSE,What? What did you say?
4,11,EMILY,I'm pregnant. I'm five—I'm almost six months.
4,11,NURSE,She—she's pregnant.
4,11,DOCTOR,Get the clamps ready.
4,11,NURSE,"That's it, Emily. Good girl."
4,11,DOCTOR,Baby's crowning.
4,11,NURSE,She's crowning.
4,11,DOCTOR,Dilated and ready to go. Here we go. That's it.
4,11,NURSE,"Okay, sweetheart."
4,11,NURSE,"All right, there you go."
4,11,NURSE,"Wrap you up nice and warm. We'll just take you over here now. Margaret, would you put him in for me, please?"
4,11,EMILY,My baby.
4,11,NURSE,"It's a boy, honey. He's okay for now. He's just real early."
4,11,EMILY,Can I hold him?
4,11,NURSE,"I'm really sorry, sweetheart. He's just too little. We have to take him away now."
4,11,EMILY,But... name—name him John. Please! His name is John!
4,11,HURLEY,Who builds a cabin in the middle of the jungle anyway?
4,11,LOCKE,That's a good question.
4,11,HURLEY,So? How about answering it?
4,11,LOCKE,I don't know.
4,11,HURLEY,And why are we even going there?
4,11,LOCKE,"Because hopefully, the man who lives in the cabin can tell us what to do about the people who are trying to kill us."
4,11,HURLEY,We've been walking all day. Are we gonna get there soon?
4,11,LOCKE,How long?
4,11,BEN,I don't know. I've been following him.
4,11,LOCKE,"What? What do you mean, you've been following him?"
4,11,HURLEY,I'm not even in front.
4,11,BEN,I have no idea where the cabin is. Hugo's the last one who saw it.
4,11,HURLEY,"Oh, this is just awesome."
4,11,BEN,"What do you think we should do, John?"
4,11,LOCKE,We're making camp.
4,11,HURLEY,What? Here in the dark with the monster and... him?
4,11,LOCKE,"Well, the rest will do us good."
4,11,HURLEY,"Dude, what's gonna happen when those freighter guys come back?"
4,11,LOCKE,I don't know... yet.
4,11,SAYID,Desmond. The helicopter's here.
4,11,KEAMY,"All right, get him on the litter. Careful with him! Get him down over there. Be careful. Okay guys, unload it. Come on. Pick it up, pick it up. Let's go."
4,11,RAY,What did this to him?
4,11,KEAMY,A black pillar of smoke threw him 50 feet in the air... ripped his guts out.
4,11,RAY,What?
4,11,KEAMY,"I need you to tell me exactly how many people are on that island, and where every single one of them is."
4,11,SAYID,And why would I do that?
4,11,GAULT,"Keamy! What the hell do you think you're doing, mate?"
4,11,KEAMY,You gave me up.
4,11,GAULT,What?
4,11,KEAMY,Linus knew who I was. He knew my name. He knew everything about me.
4,11,GAULT,"No, I'm not the one who gave you up."
4,11,KEAMY,Then who did?
4,11,MICHAEL,Aah! Oh! Oh!
4,11,MICHAEL,Ohh!
4,11,KEAMY,Do you know who I am?
4,11,MICHAEL,What?
4,11,KEAMY,My name. Do you know my name?
4,11,MICHAEL,Keamy. Martin Keamy.
4,11,KEAMY,Did you give it to him?
4,11,MICHAEL,Who?
4,11,KEAMY,Benjamin Linus—did you give him my name?
4,11,MICHAEL,Yeah.
4,11,GAULT,"Wait. Wait! Martin, no!"
4,11,GAULT,"Martin, we need him. He's the only one who can fix the engines."
4,11,KEAMY,And what makes you so sure about that?
4,11,GAULT,Because he's the one who broke them.
4,11,HORACE,Hello there.
4,11,LOCKE,Who are you?
4,11,HORACE,I'm Horace. Whew!
4,11,LOCKE,And what are you doing out here?
4,11,HORACE,"Oh, building a place—a little getaway for me and the missus. No, I mean, sometimes you need a break from the D.I., y'know? The DHARMA Initiative? I'm not making any sense, am I?"
4,11,LOCKE,No.
4,11,HORACE,That's probably because I've been dead for 12 years.
4,11,HORACE,"Hello there. You gotta find me, John. You gotta find me. And when you do, you'll find him."
4,11,LOCKE,Who?
4,11,HORACE,Jacob.
4,11,HORACE,"He's been waiting for you a real long time, man."
4,11,HORACE,I'm Horace.
4,11,HORACE,"Godspeed, John."
4,11,LOCKE,Hugo.
4,11,HURLEY,Mallomars.
4,11,LOCKE,"Wake up, Hugo."
4,11,HURLEY,Hmm? Huh? What?
4,11,LOCKE,Time to get up. We're gonna get going.
4,11,HURLEY,"I thought we didn't know where we're going, dude."
4,11,LOCKE,We do now.
4,11,HURLEY,Hmm.
