season,episode,character,sentence
4,1,NEWSREADER,"Almost 30 minutes now since the start of this high-speed chase. We still have no information about who's driving this vehicle. Jeff, can you tell us where the chase started?"
4,1,JEFF,"We're getting reports that the pursuit began near the La Brea area, then travelled to a warehouse in the district south of the ten freeway."
4,1,NEWSREADER,Can you see how many people are in the car?
4,1,JEFF,"It would appear to be just the one, the driver. We're not sure if that's the owner of the car. What you're seeing here are pictures of the ten freeway, south of downtown."
4,1,NEWSREADER,"Is that a Camaro, Jeff?"
4,1,JEFF,"Yes, yes it looks like a vintage early 70's model."
4,1,JACK,Damn it.
4,1,POLICEMAN,Show us your hands!
4,1,POLICEMAN,"Pull down the window, and show us your hands now!"
4,1,POLICEWOMAN,Now slowly open the door with your left hand.
4,1,POLICEMAN,Get out of the car!
4,1,POLICEMAN,"Turn around, slow!"
4,1,POLICEMAN 2,On the ground!
4,1,POLICEWOMAN,Now!
4,1,HURLEY,"Stop! Don't you know who I am? Stop, wait, don't you know who I am? I'm one of the Oceanic six! I'm one of the Oceanic six!!!"
4,1,DETECTIVE,"So five minutes before you led ten cruisers on a chase across the city, you're minding your own business in a convenience store, until, you see something and freak out. Mr Reyes, why'd you run like that? Who'd you see in there? Listen buddy, I know you saw somebody in that store and it made you run away in a..."
4,1,HURLEY,I wasn't running away from anyone.
4,1,DETECTIVE,Do you think I care that you're a celebrity? You crashed your Camaro in the wrong neighbourhood.
4,1,HURLEY,I'm not a celebrity.
4,1,DETECTIVE,"Is that why you kept shouting ""Hey I'm one of the Oceanic Six""? You wanna know a funny coincidence?"
4,1,HURLEY,Sure.
4,1,DETECTIVE,I knew somebody on your plane.
4,1,HURLEY,Really?
4,1,DETECTIVE,Her name was Ana Lucia Cortez. She was my partner before I made detective. Dark hair. Gorgeous. Maybe you knew her? Maybe you met her on the plane? Before it took off?
4,1,HURLEY,"Sorry, never met her."
4,1,DETECTIVE,"Why don't you watch the tape. Maybe it'll spark something. I'm gonna get a doughnut, you want one?"
4,1,HURLEY,No thanks.
4,1,DETECTIVE,"When I come back, you're gonna tell me who you ran from."
4,1,HURLEY,Help! Help! Help! Help! Help me! Help!
4,1,DETECTIVE,The hell is wrong with you?
4,1,DETECTIVE,"What are you doing Reyes? Huh, you trying to get tossed into the nuthouse? 'Cause if that's what you want, I can make that happen right now, my friend."
4,1,HURLEY,You can? Oh thank you. Thank you. Thank you.
4,1,HURLEY,"Jack? You there dude? Beach to Jack, come in Jack. Beach to Jack—"
4,1,JACK,"Right here, Hurley, what's up?"
4,1,HURLEY,Hey. Did you guys make it to that radio tower thingy yet?
4,1,JACK,"Yeah, and I talked to the people on the boat, they're on their way to pick us up right now."
4,1,HURLEY,Seriously? It worked?
4,1,JACK,"Seriously, we're all on the way back to the beach right now, so you better pack your bags buddy ."
4,1,HURLEY,Hahaha! Dude that's great! Woohoo!
4,1,JACK,Any luck?
4,1,KATE,"Nothing, no sign of him. (She looks at Naomi lying on the ground) It's like he just disappeared. Why would Locke kill her? He hadn't even met her."
4,1,JACK,Because he's crazy.
4,1,KATE,So what if he comes back?
4,1,JACK,"He comes back, I'm gonna kill him. I'm gonna get everybody together, the sooner we get back to the beach, the better."
4,1,KATE,Are we really going home?
4,1,JACK,Yeah. We're really going home.
4,1,SUN,I can't believe I'm actually going to have my baby in a hospital.
4,1,CLAIRE,Oh rub it in why don't you!
4,1,SUN,"Oh, no..."
4,1,ROSE,You ladies need a hand?
4,1,CLAIRE,"No, we're just wrapping things up, thanks. You know, you must be very proud with Bernard, I hear he's quite the hero."
4,1,ROSE,"But everyone up here knows that the real hero is your man, Claire. If Charlie didn't turn off that gizmo, we'd still be getting a busy signal on that fancy phone. So you'd better make sure you treat him real good when we get back."
4,1,CLAIRE,Rose!
4,1,BEN,I need you to do me a favor. I need you to take Alex and get as far from here as possible.
4,1,ROUSSEAU,What?
4,1,BEN,"Listen to me, we don't have time for this. Everyone who stays here is going to die. Now get Alex and get away right now, I don't care where you go, just go, I will not have my daughter—"
4,1,ROUSSEAU,She is not your daughter.
4,1,HURLEY,Did I ever tell you I won the lottery? I had like a hundred and fifty million dollars. Worst thing that ever happened to me.
4,1,BERNARD,"Oh yeah, who needs a hundred and fifty million dollars, right?"
4,1,HURLEY,Now it'll all be gone. Cause they all think I'm dead. We get rescued and I go back. I'm gonna be free. (Pauses) I wanna do a cannonball. I've been walking up and down this beach everyday and looking out at this water. And I wanna do a cannonball.
4,1,BERNARD,Hurley. You wanna do a cannonball? Cannonball.
4,1,SAYID,Are you alright Desmond?
4,1,DESMOND,We need to get to Jack. We can't let him get in touch with that boat.
4,1,SAWYER,"Easy, Scottie, everything's cool, boat's on the way."
4,1,DESMOND,What? On the way? No.
4,1,HURLEY,Hey where's Charlie?
4,1,DESMOND,"No that woman, Naomi, she lied. The people on the boat aren't who they say they are!"
4,1,JULIET,What?
4,1,SAWYER,Then who are they?
4,1,HURLEY,"Desmond, where's Charlie?"
4,1,DESMOND,"I don't know, but we need to get in touch with Jack, now!!"
4,1,JULIET,"It's alright, we can call him, we have a walkie. It's OK."
4,1,DESMOND,"Where is it, get it."
4,1,BERNARD,What do you mean the people aren't who they say they are?
4,1,HURLEY,Where's Charlie?!
4,1,DESMOND,"I'm, I'm sorry brother. I..."
4,1,KATE,That's our ride.
4,1,JACK,Hello.
4,1,MINKOWSKI,"Hey Jack. This is George Minkowski. We're trying to get a lock on your signal there, but we're getting some RF interference. We're gonna need to re-jigger some of the settings on your sat phone."
4,1,JACK,"Er sure, ok, just tell me what I gotta tell."
4,1,MINKOWSKI,How about you put Naomi on.
4,1,JACK,"Naomi went to get some firewood. Can you hold on for a second, let me see if I..."
4,1,JACK,Where is she?
4,1,SAWYER,"Look, we gotta call the Doc."
4,1,SAYID,Did you listen to Desmond? Charlie wrote on his hand.
4,1,SAWYER,"Look, I'm sorry he's dead. But I don't even know what the hell ""not Penny's boat"" means."
4,1,SAYID,Calling Jack accomplishes nothing.
4,1,JULIET,It would accomplish warning him.
4,1,SAYID,"It also means warning the people on the freighter that we're suspicious of them. I've no doubt they're monitoring our communications, if we call Jack..."
4,1,SAWYER,"You know what? I got the walkie, I'm making the call. Hey!"
4,1,HURLEY,We better get going.
4,1,SAWYER,Going where?!
4,1,ROUSSEAU,"I found blood. The girl's trail. Probably crawled away. Can't be more than 10 minutes ahead of us. We should go, now, and find her."
4,1,JACK,We're taking him with us.
4,1,ROUSSEAU,Why would we do that?
4,1,JACK,Because I don't trust him with anybody but me.
4,1,JACK,"Alright, listen up. I need all of you to head back down to the beach. When these people show up, we wanna make sure that we're real easy for them to find. OK?"
4,1,CLAIRE,"You look worried, Jack."
4,1,JACK,The only thing I'm worried about is missing our ride home.
4,1,KATE,I found her trail. She's headed West across the Island.
4,1,JACK,"Rousseau already found it, we're going after her right now."
4,1,KATE,"But, are you sure it's hers?"
4,1,JACK,Unless someone else is bleeding.
4,1,KATE,"But if she didn't want us to find her, then she could have created a dummy trail. I think we should follow both just in case."
4,1,JACK,"Kate, six hours from now we're gonna be sitting on that boat laughing about the fact that there was one final thing that we couldn't agree upon. Naomi is hurt, she ran into the jungle, she's not thinking about leaving fake trails."
4,1,KATE,You're right.
4,1,JACK,"I'll track her down, why don't you get everybody back to the beach."
4,1,KATE,You got it.
4,1,KATE,"Be careful, OK?"
4,1,SAWYER,"The hell's gotten into you, Hugo? They'll all be back in the morning, if you just wait."
4,1,HURLEY,"You don't wait with warnings dude, you warn."
4,1,SAWYER,And here I was thinking I was gonna get a good night's sleep.
4,1,HURLEY,You almost got me that time. How about best out of seven?
4,1,NURSE,"Are you ready for your meds, Hugo?"
4,1,NURSE,"Oh by the way, you have a visitor."
4,1,VISITOR,Mr Reyes. Hello. My name is Matthew Abaddon. I'm an attorney for Oceanic Airlines. Can we talk for a few minutes?
4,1,HURLEY,OK.
4,1,MATTHEW,"I'm here, Mr Reyes, because we heard about your recent... episode. Your arrest. Your incarceration here. Frankly, we feel terrible about it. So, on behalf of Oceanic, I'd like to extend you an invitation for a little upgrade."
4,1,HURLEY,What kind of upgrade?
4,1,MATTHEW,To a facility where the paint isn't peeling off the walls. Where you'd have your own bathroom. You could see the ocean from there...
4,1,HURLEY,I don't wanna see the ocean.
4,1,MATTHEW,No problem.
4,1,HURLEY,"Actually, thanks, I'm... I'm fine right here."
4,1,MATTHEW,Are you fine Mr. Reyes?
4,1,HURLEY,What do you mean?
4,1,MATTHEW,You're in a mental institution.
4,1,HURLEY,Who'd you say you were again? I'd like to see a business card.
4,1,MATTHEW,I must have left them at home.
4,1,HURLEY,"Then we're done, dude."
4,1,MATTHEW,Are they still alive?
4,1,HURLEY,What?
4,1,MATTHEW,You heard me.
4,1,HURLEY,"Nurse. Nurse! Get out of here! You better get out of here! Help me. Help me, he's after me. No no no. That guy's after me. Help me."
4,1,NURSES,"It's OK, it's OK."
4,1,SAWYER,"Alright there, Hugo?"
4,1,HURLEY,"Yeah, dude, I'm fine."
4,1,SAWYER,You wanna talk about it?
4,1,HURLEY,Talk about what?
4,1,SAWYER,"Charlie. I mean, you two were buddies, I just thought..."
4,1,HURLEY,We'll probably get to Jack faster if we don't talk.
4,1,SAWYER,I'm gonna head up and tell 'em to slow down.
4,1,HURLEY,I can keep up.
4,1,SAWYER,"Alright ""esé""... Just holler if you need me."
4,1,HURLEY,Guys. Guys! Guys! Guys!!! Guys!
4,1,HURLEY,Uh oh.
4,1,ROUSSEAU,The blood trail ends here.
4,1,JACK,What do you mean?
4,1,ROUSSEAU,It ends.
4,1,JACK,You're telling me she stopped bleeding here?
4,1,ROUSSEAU,No. I'm telling you that she fooled us. Doubled back.
4,1,BEN,Better call the boat. Tell 'em she's getting a real big bundle of firewood.
4,1,JACK,Where is it?
4,1,BEN,"OK, I probably should have told you that I saw her take the phone, but you beat me up, Jack. I owed you one."
4,1,JACK,What are you talking about?
4,1,BEN,Kate took it when she hugged you.
4,1,BEN,"She found the right trail too, but you wouldn't listen to her, so I guess she's taken matters into her own hands. But look on the bright side, at least somebody around here knows what the hell they're doing."
4,1,KATE,Hello.
4,1,MINKOWSKI,Who's this?
4,1,KATE,"Uh, this is Kate."
4,1,MINKOWSKI,You with Jack?
4,1,KATE,"No, no, he's not here."
4,1,MINKOWSKI,Where's Naomi?
4,1,KATE,We're looking for her.
4,1,MINKOWSKI,"What do you mean, you're looking for her?"
4,1,NAOMI,Give me the phone. Give me the phone.
4,1,KATE,"Naomi, listen to me. You're hurt, let me help you."
4,1,NAOMI,Help me? I just spent the last three days trying to get you people rescued. And you throw this knife in my back.
4,1,KATE,"No, no, it was not us."
4,1,NAOMI,Who?
4,1,KATE,His name is John Locke.
4,1,NAOMI,Why?
4,1,KATE,He said that you weren't who you said you were.
4,1,KATE,"I swear to God, we would never hurt you, you know us. Please. We need your help, please help us."
4,1,NAOMI,Give me the phone.
4,1,NAOMI,George. It's Naomi.
4,1,MINKOWSKI,"Naomi, where have you been? What's going on over there?"
4,1,NAOMI,I had an accident. I'm hurt.
4,1,MINKOWSKI,"Wha, an accident. What accident? What happened? Naomi? Hello? Hello?"
4,1,NAOMI,"I hit a tree branch, when I parachuted in. Took it through my gut."
4,1,MINKOWSKI,Why did they tell me you were getting firewood?
4,1,NAOMI,I guess they were afraid to tell you what happened to me until I could talk to you myself.
4,1,MINKOWSKI,We've lost our signal and we can't come get you. Can you change your tracking frequency?
4,1,NAOMI,Yeah. Try it now.
4,1,MINKOWSKI,"Clear as a bell. Hang on Naomi, we'll get you back here ASAP, OK?"
4,1,NAOMI,"I'm sorry, George. Just tell my sister that I love her."
4,1,HURLEY,Hello?
4,1,HURLEY,Help! Help! Help!!!
4,1,HURLEY,There's nothing here. There's nothing here. There's nothing here. There's nothing here.
4,1,LOCKE,"Hello, Hugo."
4,1,LOCKE,"You got yourself good and lost out here, Hugo. How did you get separated from the group?"
4,1,HURLEY,"I just... fell behind, I guess."
4,1,LOCKE,Is that why you were shouting for help?
4,1,HURLEY,I got scared.
4,1,LOCKE,"What Desmond said happened down in that station, ""not Penny's boat."" Are you sure that's what Charlie wrote on his hand?"
4,1,HURLEY,Jack should never have called those people.
4,1,LOCKE,I couldn't agree more.
4,1,HURLEY,"It's gonna be hard, to talk them into thinking they're not coming here to rescue us."
4,1,LOCKE,"Well, we're just gonna have to try our best, Hugo. Because if we can't talk 'em out of it, then Charlie died for nothing."
4,1,SAWYER,"Where the hell have you been, Hugo?"
4,1,HURLEY,"Sorry, I was just er... I got lost."
4,1,SAYID,What are you doing here?
4,1,LOCKE,"I came here for the same reason you did, to warn Jack about the people on that boat. I already gave it a shot, but, I figured I might have better luck with some support."
4,1,SAYID,You want my support? You can tell me why you destroyed that submarine.
4,1,SUN,진수 씨!
4,1,BERNARD,Still in one piece.
4,1,ROSE,Rambo.
4,1,BERNARD,Ow!
4,1,HURLEY,I'll tell her.
4,1,HURLEY,He's dead. Charlie's dead.
4,1,CLAIRE,No.
4,1,PATIENT,I'd watch out if I were you.
4,1,HURLEY,"What you talking about, dude?"
4,1,PATIENT,"There's a guy over there, staring at you."
4,1,HURLEY,What guy?
4,1,PATIENT,That guy.
4,1,CHARLIE,"Hey man. Don't run. Hurley. Just, just, sit down. I wanna talk to you. Come on. Don't do what you did in the store. OK? There's no need to freak out."
4,1,HURLEY,"No need to freak out? I'm trying to buy some jerky and a slushy, and suddenly you're standing over there by the Ho Hos. You're dead, what do you expect me to do?"
4,1,CHARLIE,Can we just sit down?
4,1,HURLEY,"I may be in a mental hospital, but I know you're dead, and I'm not having an imaginary conversation with you."
4,1,CHARLIE,I am dead. But I'm also here.
4,1,HURLEY,"OK, prove it."
4,1,HURLEY,"Alright, OK."
4,1,HURLEY,Did you know you were going to die when you swam out there?
4,1,HURLEY,Then why didn't you tell me?
4,1,CHARLIE,Because you would have tried to stop me. And since I was gonna do it anyway I thought I would spare you all the drama. And now you have to do something. But you're hiding from it. That's the real reason you ran when you saw me in the store. You knew I was here to tell you.
4,1,HURLEY,"I'm not listening to this. No, 'cause you're not here."
4,1,CHARLIE,"I am here, you're being a baby."
4,1,HURLEY,"I'm gonna close my eyes and count to five, and when I open them, you'll be gone."
4,1,CHARLIE,I am here.
4,1,HURLEY,One!
4,1,CHARLIE,Don't do this.
4,1,HURLEY,Two!
4,1,CHARLIE,They need you.
4,1,HURLEY,Three!
4,1,CHARLIE,"They need you, Hugo."
4,1,HURLEY,Four!
4,1,CHARLIE,You know they need you.
4,1,HURLEY,Five!
4,1,CLAIRE,"What, what happened? I mean, how, how did he..."
4,1,HURLEY,He was trying to help us.
4,1,JULIET,Jack.
4,1,LOCKE,"You're not gonna shoot me, Jack. Any more than I was gonna shoot—"
4,1,LOCKE,It's not loaded.
4,1,SAWYER,Come on.
4,1,JACK,Let go of me! Do you know what he did?
4,1,SAYID,"Yes, I know what he did!"
4,1,LOCKE,"All I did, all I have ever done, has been in the best interest of all of us."
4,1,JACK,Are you insane?
4,1,LOCKE,"I know I... I have a lot of explaining to do. But, I never did anything to hurt any of you. I even risked my life to tell you there was a traitor in your midst."
4,1,JACK,"She helped us, John. All you ever did was blow up every chance we had of getting off of this island. You killed Naomi."
4,1,BEN,"Well, technically, he didn't kill her, yet."
4,1,KATE,"Yes, he did."
4,1,KATE,"She just died. She didn't give you up, John. She covered for us, and she fixed this."
4,1,KATE,They're on their way.
4,1,LOCKE,"She didn't cover for anyone. She wants her people to come here. And trust me, when they do, we had better be far away from here. I'm going to the Barracks. The Others abandoned them. It's the only place on the Island with any form of security right now, it'll have to do until I can think of something else. Until then, if you wanna live, you need to come with me."
4,1,JACK,"No one's going anywhere with you, John. Because they're not crazy."
4,1,HURLEY,"He's not crazy. What about Charlie? Charlie went down to that place so we could all be rescued. And whatever he did down there, it worked. But then something must have happened. He must have heard something before he... I don't know why, but he changed his mind."
