season,episode,character,sentence
6,16,DESMOND,Do you need someone to sign for that?
6,16,DELIVERY TRUCK DRIVER,You work here?
6,16,DESMOND,"I do indeed, brother."
6,16,DRIVER,You a priest or something?
6,16,DESMOND,Or something... Do you mind taking it around the back there?
6,16,DRIVER,"Yeah, sure. You got it."
6,16,DESMOND,"Just around there, thank you."
6,16,KATE,Who died?
6,16,DESMOND,A man named Christian Shephard.
6,16,KATE,Christian Shephard? Seriously?
6,16,DESMOND,Seriously.
6,16,KATE,Friend of yours?
6,16,DESMOND,Not exactly.
6,16,KATE,"H-hang on a second. You bust me out of jail, and make me put on this dress so that we can go to some concert. And you won't even tell me why were here."
6,16,DESMOND,"No one can tell you why you're here, Kate... Certainly not me."
6,16,KATE,You're the one who brought me here.
6,16,DESMOND,I'm not talking about the church. I'm talking about here.
6,16,KATE,Who are you? What do you want?
6,16,DESMOND,"My name is Desmond Hume. And even though you don't realize it, I'm your friend. And, as for what I want--I want to leave."
6,16,KATE,Leave and go where?
6,16,DESMOND,Let me show you.
6,16,SAWYER,You okay?
6,16,JACK,Yeah. You?
6,16,SAWYER,"Well, to be honest, Doc, I'm kinda wondering what the hell just happened up here."
6,16,JACK,That makes two of us.
6,16,SAWYER,"So, you're the new Jacob, huh? Feel any different?"
6,16,JACK,Not really.
6,16,SAWYER,"Well, Doc, how about you come down off the mountaintop and tell us what the hell the burning bush had to say for itself?"
6,16,JACK,"Jacob told me that we have to go to the bamboo forest out past our old camp. Just past it, well, said I'd find the place we need to protect."
6,16,KATE,"This place, what is it?"
6,16,JACK,He called it the heart of the island. All he said was that it's...it's a light.
6,16,HURLEY,And that Locke Smoke Thing wants to put it out?
6,16,JACK,"Something like that, yeah."
6,16,HURLEY,"So, what if he does?"
6,16,JACK,Then that's it for all of us.
6,16,KATE,"But, if Locke wants to put it out, then why hasn't he?"
6,16,SAWYER,'Cause he ain't got what he needs. I'm guessing that'd be Desmond... That's where we were headed before your inauguration. Sayid said Locke tossed him in a well.
6,16,JACK,Jacob didn't say anything to me about Desmond.
6,16,SAWYER,Doesn't sound like he said anything about anything.
6,16,HURLEY,"That's kinda of true, dude. He's worse than Yoda."
6,16,SAWYER,All right. Y'all head to your heart of the island and I'll go get the magic leprechaun out of that well.
6,16,JACK,"If I leave a trail, can you catch up with us?"
6,16,SAWYER,"Hell, yeah I can."
6,16,JACK,Then be safe.
6,16,SAWYER,"I'd ask you along, but that'd take all of the fun out me telling you, you can't come."
6,16,KATE,"Uh, I guess I'll just have to resist the urge to follow you anyway."
6,16,HURLEY,I've got a bad feeling about this.
6,16,SAYID,"I don't know why you got me out of prison, what you want or who you are. But, you understand, I can't be held responsible for--"
6,16,HURLEY,"Yeah, yeah. Whatever, dude."
6,16,HURLEY,"None of this is ringing a bell, is it? You me, tranquilizer gun?"
6,16,SAYID,You are insane.
6,16,HURLEY,"Okay, fine. I'm insane. Just wait here."
6,16,SAYID,What if I don't?
6,16,HURLEY,"Then, that's your choice. But, if you stick with me...you'll be happy you did."
6,16,MAN,"Yeah, yeah, yeah."
6,16,CHARLIE,"""Do not disturb"" sign... Who are you? Why you grinnin' like a sodding idiot?"
6,16,HURLEY,"Uh, you have a concert to perform tonight, and I'm here to pick you up."
6,16,CHARLIE,Didn't I make it clear to Widmore's other monkey? I don't care about a sodding concert.
6,16,HURLEY,"Charlie? Charlie, what if I told you that...playing this show is the most important thing you'll ever do? Would you come then?"
6,16,CHARLIE,Sod off.
6,16,HURLEY,"Okay, dude. Sorry about this."
6,16,SAYID,What was that?
6,16,HURLEY,That was Charlie.
6,16,KATE,"Why did you take the job, Jack?"
6,16,JACK,Because I was supposed to.
6,16,KATE,Why? Because some stranger wrote our names on a wall?
6,16,JACK,I took it because the island's all I’ve got left. It's the only thing in my life I haven't managed to ruin.
6,16,KATE,You haven't ruined anything. Nothing is irreversible.
6,16,HURLEY,This would be so sweet if we weren't all about to die.
6,16,BEN,"As long as you’re watching, why don't you join us?"
6,16,LOCKE,"What are you doing here, James?"
6,16,SAWYER,"I heard Desmond fell in the well, so I came to help him get out. Looks like somebody beat us both to the punch. Oh well."
6,16,LOCKE,Do you know why I'm here?
6,16,SAWYER,I'm guessing you need Desmond to destroy the island.
6,16,LOCKE,That's absolutely right.
6,16,SAWYER,"Then what, Smokey? You going down with the ship? Suicide doesn't seem like your style."
6,16,LOCKE,"I'm not going down with anything. But you and the rest of Jacob's little ""candidates"", absolutely are."
6,16,SAWYER,We're not candidates anymore.
6,16,BEN,Ahh! Ohh! Aah.
6,16,SAWYER,I'll be seein' ya.
6,16,BEN,You're not gonna go after him?
6,16,LOCKE,I don't need to.
6,16,BEN,"When you said you were gonna destroy the island, I thought you were speaking figuratively."
6,16,LOCKE,"Because I said I'd leave you in charge once I was gone? I'm sorry if I left out the part about the island being on the bottom of the ocean. That being said, you're welcome to join me on my boat. Because once we get Desmond to do, what we need him to do, I'm going to sail away from this godforsaken place and watch it sink. I think there was a dog here."
6,16,ROSE,Morning.
6,16,BERNARD,Morning. Sleep okay?
6,16,DESMOND,Aye. Your camp's a lot nicer than the bottom of a well.
6,16,BERNARD,I think I'm gonna go ahead and take that as a compliment.
6,16,ROSE,Are you gonna talk his ear off or get the man some breakfast?
6,16,BERNARD,Guess I'll go check the traps for fish... Come on. Vincent. Let's go.
6,16,DESMOND,"So, Rose, tell me...how long have the two of you been living here?"
6,16,ROSE,"Well, we built this place in '75 and lived here a couple of years and then the sky lit up again. So God only know when the hell we are now. So...Desmond...I don't mean to be rude, but after you eat, I'm gonna ask you to move on. We broke our rule with you."
6,16,DESMOND,What rule is that?
6,16,ROSE,We don't get involved. Whatever got you tossed inside the well...that's the kind of drama Bernard and I don't want to have anything to do with.
6,16,DESMOND,Fair enough.
6,16,ROSE,Looks like you caught something.
6,16,BERNARD,I'm sorry.
6,16,LOCKE,"Hello, Rose... I'll make this simple. Come with me now or I'll kill them both right in front of you."
6,16,ROSE,You don't have to go anywhere with him.
6,16,LOCKE,I'll make it hurt.
6,16,DESMOND,I want your word. You won't touch them--ever.
6,16,LOCKE,Done.
6,16,DESMOND,Then I'll do what you want.
6,16,LOCKE,"Yes, Desmond. You will."
6,16,LOCKE,"You have any idea where I’m taking you, Desmond?"
6,16,DESMOND,"No. But, I assume it's a place where there's a very bright light."
6,16,LOCKE,What makes you say that?
6,16,DESMOND,Oh. Just a hunch.
6,16,LOCKE,What was that?
6,16,BEN,What was what?
6,16,MILES,"Linus, can you hear me? Come in...I found Alpert. Linus... Damn it! You okay?"
6,16,RICHARD,What--what--what happened?
6,16,MILES,You thought it'd be a good idea to talk to the black smoke. It responded by throwing you into the damn jungle.
6,16,RICHARD,Locke--L...is he still here?
6,16,MILES,"No...I've been trying to get Linus on the walkie, he won't pick up... Come on, let's get you some help."
6,16,RICHARD,"Help? Help? Help from where? You still have the explosives, the--the C-4?"
6,16,MILES,Yeah. Why?
6,16,RICHARD,Because we need to go the other island to finish what we started. We need to blow up that plane.
6,16,SAWYER,Detective Ford.
6,16,MILES,"Jim, it's me...I think I just saw that Jarrah guy."
6,16,SAWYER,You at county lockup?
6,16,MILES,"No, I'm at my dad's museum concert benefit thing."
6,16,SAWYER,"Well, it can't be Jarrah. I just put him in a van to county an hour ago."
6,16,MILES,"Really? Because I just called, and they said it never showed up."
6,16,SAWYER,What?
6,16,MILES,"Help me out here, Jim. Jarrah popped four people in cold blood. Only one witness left the scene alive, right? Some Korean woman. Can you make sure she's okay?"
6,16,SAWYER,"Yeah, yeah. Sun Paik. Gunshot wound. She's still over at the hospital. Enjoy your concert, Enos. I'll keep her safe."
6,16,JIN,좀 어때?
6,16,SUN,좀 쑤시네요.
6,16,JIN,총 맞으면 다 그래. 아이가 괜찮은지 보러 의사가 곧 올거야. 아무 이상이 없으면 바로 떠나도 된대.
6,16,SUN,떠나? 우리 어떻게 해요... 이렇게 아빠로부터 계속 도망쳐요?
6,16,WOMAN,Am I interrupting? Hi...Miss Paik. I'm Juliet Carlson. I'm here to make sure your baby's okay. You must be the daddy. I'm sorry. You don't speak English. I'm...I'll try not to talk too much.
6,16,JULIET,"Okay, you lift up your gown a little bit. It's a little cold... Okay. Let's take a look."
6,16,JULIET,You okay?
6,16,JIN,"자기야, 괜찮아?"
6,16,SUN,나... 기억이 나.
6,16,JIN,무슨 기억?
6,16,JULIET,There it is. There's your baby.
6,16,SUN,당신 봤어요?
6,16,JULIET,Do you see that little flutter? Right there? That's the baby's heartbeat. Perfectly perfect in every way. I have your amnio results. Everything checked out. Would you like to know if it's a boy or girl?
6,16,SUN,It's a girl.
6,16,JULIET,Yeah.
6,16,JIN,Her name is Ji Yeon.
6,16,JULIET,"That's a lovely name... And for the record, y-you two speak English just fine. Congratulations."
6,16,HURLEY,Whoa!
