season,episode,character,sentence
5,4,JACK,Hey.
5,4,KATE,"Oh, you don't have to whisper. When he's out, he's out."
5,4,JACK,At least one of us can sleep.
5,4,KATE,It's gonna take more than two nights for me to get used to sleeping in a normal bed. What are we gonna do about him? About Aaron.
5,4,JACK,I don't know.
5,4,KATE,I've been thinking a lot about him. Did you know that Claire was flying to L.A. to give him up for adoption?
5,4,JACK,"No. No, I didn't."
5,4,KATE,I think we should say he's mine.
5,4,JACK,What?
5,4,KATE,We could say that I was six months pregnant when I was arrested and that I gave birth to him on the Island. No one would ever know.
5,4,JACK,"Kate, no. You don't have to... There's other ways to вo this."
5,4,KATE,"After everyone we've lost—Michael, Jin, Sawyer... I can't lose him, too."
5,4,JACK,Sawyer's not dead.
5,4,KATE,"No. But he's gone. Good night, Jack."
5,4,JACK,"Kate... If we're gonna be safe, if we're gonna protect the people that we left behind, tomorrow morning, I'm gonna have to convince everyone to lie. If it's just me, they're never gonna go for it. So I'm gonna turn to you first. Are you with me?"
5,4,KATE,I have always been with you.
5,4,SUN,How does it fit?
5,4,KATE,It's perfect. Thank you for the loaner.
5,4,SUN,Looks great on you. Are you sure you want to do this?
5,4,KATE,It was your idea.
5,4,AARON,Mommy!
5,4,KATE,"Aaron, honey, mommy's gonna run out and do an errand. I'll be right back. Okay? And then we can go home."
5,4,SUN,"Don't worry about us, Kate. There's candy in the minibar and a hundred channels on TV. We're going to be just fine here."
5,4,KATE,Sun... I don't know what I would've done if you weren't here. Thank you.
5,4,SUN,It's what any friend would do.
5,4,KATE,"Okay, well, I will be back soon. Okay, you be good for Sun. Okay, honey?"
5,4,SUN,Good luck.
5,4,MAN,"Delivery for you, Ms. Kwon."
5,4,SUN,Thank you. Thanks.
5,4,SUN,"I'll be right back, honey."
5,4,JULIET,Charlotte? Charlotte?
5,4,SAWYER,What the hell's wrong with her? She's been out for 10 minutes.
5,4,JULIET,"Stop shouting, James."
5,4,MILES,"Hey, man."
5,4,FARADAY,Thank you.
5,4,JULIET,"If there's something that you want to tell me, Daniel, now would be a good time."
5,4,FARADAY,I'm not sure what you mean exactly.
5,4,SAWYER,She's asking if you know why your girlfriend had a seizure.
5,4,JULIET,"Give us some space, would you?"
5,4,SAWYER,She's like this 'cause the sky keeps lighting up. He knew this would happen and he didn't say squat about it.
5,4,JULIET,James... go away.
5,4,JULIET,Did you know that this would happen?
5,4,FARADAY,"I thought... I thought it might. I think it's neurological. Our brains have an internal clock, a sense of time. The flashes... throw the clock off. It's like really bad jet lag."
5,4,JULIET,"Really bad jet lag doesn't make you hemorrhage, Daniel. You wanna tell me why it isn't happening to the rest of us?"
5,4,FARADAY,I don't know. But thank God it's not.
5,4,NORTON,Thank you for waiting. Did my assistant offer you something to drink?
5,4,KATE,"Um, yes. I'm fine, thank you."
5,4,NORTON,"Good. Please, Ms. Austen, sit. So... how can I help you?"
