season,episode,character,sentence
2,15,CLAIRE,"Hey, hey it's okay, sweetie. Shhh. Hey, sweetie, it's alright. John, John, wake up."
2,15,LOCKE,"What? Claire, what?"
2,15,CLAIRE,"He's burning up, and he's got a rash, and -- and I need to find Jack."
2,15,LOCKE,"He's, uh, he's on shift at the hatch."
2,15,CLAIRE,Okay.
2,15,LOCKE,"No, no, Claire, wait. Claire, wait."
2,15,CLAIRE,"I can't, John."
2,15,LOCKE,"No, no, no, you're not walking through the jungle in the middle of the night. I'll go get Jack. I'll send him right back here."
2,15,CLAIRE,Okay.
2,15,LOCKE,Don't worry.
2,15,LOCKE,Jack.
2,15,JACK,What's going on?
2,15,LOCKE,Baby's got a fever.
2,15,JACK,A fever?
2,15,LOCKE,Claire was coming here.
2,15,LOCKE,He asleep?
2,15,JACK,Not a sound all night. I'll get back here as soon as I can.
2,15,CLAIRE,"Shhh. Hey, hey, sweetie, it's okay. It's okay. Mommy's just going to cool you down, okay. Okay? Shhh, it's okay. Jack."
2,15,CLAIRE,What are you doing here? You stay away from us.
2,15,DANIELLE,"He's infected, isn't he?"
2,15,CLAIRE,What?
2,15,DANIELLE,"Your child, he's sick."
2,15,CLAIRE,Please get away. You get away from us!!
2,15,DANIELLE,"You don't remember, do you?"
2,15,KATE,"Hey, get back! Get away from her! What do you think you're doing here? What are you doing here?! Just get out of our camp."
2,15,KATE,What happened? What did she say?
2,15,CLAIRE,She said there's something wrong with him.
2,15,CLAIRE,"It's just not like him. He always sleeps through the night. And this rash... I mean, there's something wrong."
2,15,JACK,"Babies get sick, Claire."
2,15,CLAIRE,"Okay, well, the fever and cough?"
2,15,JACK,It's perfectly normal.
2,15,CLAIRE,He hasn't been eating at all.
2,15,JACK,"Claire, he's okay. It's probably roseola. It's a -- a typical virus that's common in children his age, and the rash is a sign of it."
2,15,CLAIRE,"Okay, what's if it's not? What if he caught something really bad -- like some kind of infection?"
2,15,JACK,Infection? Where did you get that idea?
2,15,KATE,Rousseau was here.
2,15,JACK,What did she say to you?
2,15,CLAIRE,"She said she knew he was sick, okay? That he's infected."
2,15,JACK,"Claire, there is no infection. We've been on this island for 2 months and no one's gotten sick. Rousseau's crazy. We're going to let the fever just run its course. It's going to be fine, okay, trust me. I'm going to get back to the hatch. I'll come back in a couple of hours and check on him again, okay?"
2,15,CLAIRE,Okay.
2,15,JACK,Okay?
2,15,CLAIRE,Yeah.
2,15,KATE,"Hey, I'm sure that if there was something wrong Jack would know."
2,15,KATE,Are you sure about this? We don't really know her.
2,15,CLAIRE,I think she can help me.
2,15,LIBBY,Hey.
2,15,HURLEY,"Hey, guys."
2,15,CLAIRE,"So, you're a shrink, right?"
2,15,LIBBY,"I'm a clinical psychologist, but ""shrink"" works, too."
2,15,CLAIRE,Can you help people remember things?
2,15,LIBBY,I guess it depends on what you need to remember.
2,15,CLAIRE,"So, it was our second week on the island, I was out in the jungle and I thought I was having the baby. Charlie was with me, and there was this man, Ethan. We thought he was one of us from the plane but he wasn't. So, he took me. He took both of us. And, I don't remember. I don't remember anything."
2,15,KATE,When Jack and I found Charlie he was hanging from a tree -- by his neck.
2,15,CLAIRE,"I have no idea what happened and now I'm seeing these flashes of things and -- you know, I have amnesia. There's 2 weeks missing from my life."
2,15,LIBBY,"Claire, I don't think you have amnesia. You know, sometimes when something terrible happens to us there's a little switch in your head that flicks on to protect us from having to deal with it. Maybe your memories aren't gone. Maybe you're just blocking them."
2,15,CLAIRE,Then I need you to unblock them because my baby's sick and they did something to him.
2,15,JACK,Do you have to go to the bathroom?
2,15,GALE,No.
2,15,JACK,"Well, just let us know when you do."
2,15,GALE,"Yeah, I'll look forward to that."
2,15,LOCKE,I thought you might like something to read.
2,15,GALE,Dostoevsky. You don't have any Stephen King?
2,15,LOCKE,The library's a little outdated.
2,15,GALE,"Right. Well, thanks."
2,15,JACK,What's with the book?
2,15,LOCKE,Just something to pass the time. Did you know that Hemingway was jealous of Dostoevsky?
2,15,JACK,"No, John, I, I didn't know that."
2,15,LOCKE,"He wanted to be the world's greatest writer, but convinced himself that he could never get out from under Dostoevsky's shadow. Kind of sad, really. What are we doing, Jack?"
2,15,JACK,What are we doing?
2,15,LOCKE,We can't hide him down here forever. Changing shifts around is going to get people asking questions. I just want to know what the long term plan is.
2,15,JACK,"Well, John, let me ask you this: we don't have a long term plan for the button but we keep pushing it, don't we? Look, until we know who he is -- whether or not he's telling the truth -- we have to keep doing what we're doing. If you've got a better idea let's hear it."
2,15,GALE,Why don't you let me go?
2,15,LIBBY,"We're away from all the noises of the camp. Just breathe. Let your whole body relax, good. Listen to the waves. Good, in and out slowly. Good. Keep your eyes closed. Very relaxed, Claire. Just keep breathing. Now, I want you to visualize yourself when you were pregnant. Keep listening to my voice. Think about what you see."
2,15,VOICE,"When was your last check-up, Claire?"
2,15,CLAIRE,"I haven't been in a while. I've been busy, you know. I'm going to Los Angeles."
2,15,VOICE,Really?
2,15,CLAIRE,Yeah.
2,15,VOICE,Traveling in your third trimester -- that's not usually recommended.
2,15,CLAIRE,"Well, there's a family there. I'm, uh, giving the baby up for adoption."
2,15,VOICE,"Oh, of course, I understand. The sedative I gave you was very mild. I know these exams can be very stressful."
2,15,VOICE,"I'm going to give you a shot now, Claire. A little medicine for your baby. Don't worry. You're just going to feel a little pinch."
2,15,LIBBY,"It's okay, you're alright. It's okay. It's okay."
2,15,CLAIRE,It was Ethan. I saw Ethan. I saw him. It was Ethan.
2,15,LIBBY,"Claire, Claire, it's okay."
2,15,CLAIRE,"No, it's not!"
2,15,LIBBY,You're alright.
2,15,CLAIRE,"No, I'm not alright! It was Ethan!"
2,15,KATE,What happened?
2,15,LIBBY,I don't know.
2,15,KATE,What did you do?!
2,15,LIBBY,"Nothing, she just..."
2,15,CLAIRE,Do it again. Do it again!!
2,15,LIBBY,"No, Claire. You were screaming..."
2,15,CLAIRE,"I remembered, okay. I saw Ethan. He was there and he was giving me an exam."
2,15,LIBBY,"Claire, what you saw could be combining experiences of what happened before the crash to the night you were having dreams here on the island."
2,15,CLAIRE,"No, I know this was real. I was drugged. He did something to me."
2,15,KATE,"Claire, you need to calm down, alright. It's not good for Aaron."
2,15,CLAIRE,"You know what -- Aaron is sick, okay. I need to find that place. That room -- it's real. It's real. And, hey, there's medicine there for the baby. I need to find it. I need to find it. Kate, please help me find it."
2,15,EKO,Hello?
2,15,GALE,What's the...
2,15,EKO,Hello? Hello?
2,15,LOCKE,Howdy.
2,15,EKO,"Hello, John. You are alone?"
2,15,LOCKE,Not anymore.
2,15,GALE,How many of you are...
2,15,JACK,Shut -- up.
2,15,EKO,I was hoping to borrow a saw.
2,15,LOCKE,"Absolutely, right this way."
2,15,KATE,I need a gun. And you don't get to ask why.
2,15,SAWYER,"Well, Thelma, seeing as I got all the guns, I do get to ask why."
2,15,KATE,"No, you don't."
2,15,SAWYER,"Yes, I do -- watch. Why?"
2,15,KATE,"Just give me a gun, Sawyer."
2,15,SAWYER,Check it out -- I found a new pair of glasses damn near my prescription. Do you like 'em?
2,15,KATE,"Alright, I'm going into the jungle to track down Rousseau."
2,15,SAWYER,The French chick? What for?
