season,episode,character,sentence
3,22,STEWARDESS,"Would you fasten your seat belts? Would you put your seat belt back on, please?"
3,22,WOMAN,Oh.
3,22,STEWARDESS,"Would you fasten your seat belt, please?"
3,22,JACK,"Uh, excuse me. Excuse me. Can I get another one of those, please?"
3,22,STEWARDESS,"I'm sorry, sir. We'll be landing in 20 minutes."
3,22,JACK,"Well, 20 minutes is a long time."
3,22,STEWARDESS,"How about a newspaper instead? ... And if you could buckle your seatbelt, sir?"
3,22,STEWARDESS,Please fasten your seatbelt. Thank you.
3,22,CAPTAIN,"Sorry about the bumps, folks, we're just hitting a little warm air as we make our descent into Los Angeles. Please keep those seatbelts fastened and we'll have you on the ground shortly."
3,22,VOICEMAIL,You've reached three one zero five five five zero one four eight. Please leave a message.
3,22,JACK,"Hey. It's me. I, er, I just read..."
3,22,JACK,"Oh, forgive me."
3,22,KID,Mom! Mom! Mom!
3,22,MOTHER,Help!!!
3,22,KID,Mom!
3,22,JACK,You have everything you need?
3,22,SAYID,"No, but I made the best out of what we have."
3,22,JACK,Bernard and Jin?
3,22,SAYID,"They're both excellent shots... and highly motivated. The dynamite's in place. We won't miss. Jack, no matter what happens here, I want you to keep moving; keep moving for that radio tower. Don't turn back for any reason. I'm willing to give my life if it means securing rescue, but I'm not giving it up for nothing. You understand?"
3,22,JACK,Yeah. I understand.
3,22,SAYID,And good luck.
3,22,JACK,You too.
3,22,ROSE,"If I told you that I'd help you with your SOS sign, would you change your mind?"
3,22,BERNARD,No ma'am.
3,22,ROSE,Then I want you to say it again.
3,22,BERNARD,Rose—
3,22,ROSE,"Say it, Bernard."
3,22,BERNARD,I am a dentist. I am not Rambo.
3,22,ROSE,And don't you forget it.
3,22,HURLEY,Charlie's gonna be fine.
3,22,CLAIRE,Yeah. 'Course he is.
3,22,JIN,"잭 옆에서 떨어지지 말고, 피곤하면 꼭 쉬어라."
3,22,SUN,진수 씨... 왜 이러는 거에요?
3,22,JIN,Because...we have to go home.
3,22,JACK,All right. Let's do it.
3,22,NAOMI,Jack. Can I ask you a question?
3,22,JACK,Sure.
3,22,NAOMI,What did you do for a living before you became Moses?
3,22,JACK,I was a doctor.
3,22,NAOMI,"Right, course you were. Well, I need your attention for a minute, doctor."
3,22,NAOMI,Is she OK?
3,22,JACK,Why wouldn't she be?
3,22,NAOMI,Because none of your people trusts her. No offense.
3,22,JULIET,"You know what, why don't you catch up to me when you're done."
3,22,JACK,Juliet...
