season,episode,character,sentence
1,18,JIN,고정시키게 좀 조여줘요.
1,18,HURLEY,"Hold on a second, you want what now?"
1,18,HURLEY,You want to make snowballs?
1,18,MICHAEL,He wants you to hold the bamboo tighter... I think.
1,18,JACK,Hey.
1,18,MICHAEL,Hey.
1,18,JACK,How's it coming?
1,18,MICHAEL,It's coming.
1,18,JACK,"As long as nobody sabotages this one, as well, huh?"
1,18,MICHAEL,"I've got people standing guard 24-7. Nobody gets near this with or without intent to burn. Hey, listen, I was thinking, chances of a passing ship spotting this raft out there are pretty slim. We could use something to send out a distress call to any ships that might be close, like an SOS."
1,18,JACK,"Okay, well, look I'll ask Sayid, but even if he can make something like that he's not going to have anything to power it with."
1,18,HURLEY,Didn't Sayid say that crazy French chick has batteries?
1,18,SAYID,Absolutely not.
1,18,JACK,I'm not asking you to go. I'll do it.
1,18,SAYID,"No, you won't."
1,18,HURLEY,"Dude, we just trying to-"
1,18,SAYID,Do you really think she would give up something she needs for survival to a total stranger?
1,18,JACK,All I'm asking is for you to tell me how to find her. That's it.
1,18,SAYID,I was brought unconscious to her camp. When I escaped I was disoriented. I don't know how to find her.
1,18,HURLEY,"Don't know, dude? Or don't want to?"
1,18,JACK,"Sayid, look, you've got her maps and her papers. Now you thought that they were pointing to something."
1,18,SAYID,"Well, I was wrong."
1,18,JACK,"Well, maybe they're pointing to her?"
1,18,SAYID,"Look! I don't even know what these papers mean. For all I know they could be the ravings of her disturbed mind - song lyrics mixed with equations. If this map is pointing to her, then you should know she resides here, in this area. She gave it a name: Territoire Fonce, Shannon translated it. It means dark territory. Does that sound like a place you'd like to visit?"
1,18,JACK,"So, you won't help?"
1,18,SAYID,"I didn't say that. I'll build a distress beacon, but I suggest you find another power source. There must be something in the cockpit."
1,18,JACK,We're not going in the cockpit.
1,18,CARMEN,What are you doing in there?
1,18,HURLEY,"Uno momento, Mama, just checking something out."
1,18,CARMEN,I hope you're not watching those g-string mujeres again.
1,18,HURLEY,"Look, mom, we've talked about this. You want me living here -- you've got to respect my privacy. And no, I'm not."
1,18,CARMEN,"Look at you. It's Saturday night. A grown up man sitting at home watching TV. You should go out, try to find yourself a nice woman."
1,18,HURLEY,"Yeah, I'll get right on that."
1,18,CARMEN,At least try eating better. You're gaining weight again.
1,18,MARY JO,"-- with mega number 42. And that makes tonight's mega-lotto-jackpot 4 8 15 16 23 With the mega number 42. Whoever has those numbers has won, or will share, in a near record jackpot."
1,18,LOTTO OFFICIAL,That's right Mary-Jo because this is the 16th week without a winner.
1,18,HURLEY,Hi. You awake?
1,18,SAYID,I was just wondering that myself.
1,18,HURLEY,"So, that French lady, she wrote this stuff, right?"
1,18,SAYID,"Hurley, it's the middle of the night. What do you want?"
1,18,HURLEY,"Nothing. Couldn't sleep, then I got curious. You and Shannon, you guys have been trying to figure out some of this stuff and I was wondering what, you know, you guys figured out about this stuff."
1,18,SAYID,What stuff?
1,18,HURLEY,"I don't know. Look, take these numbers she wrote down a bunch of times - got any idea what it means?"
1,18,SAYID,I thought at one time they might be coordinates of some kind.
1,18,HURLEY,"Coordinates, yeah. When you first found her, the French chick, you said you saw a wire or something on the beach? And you followed it, and it led you to her?"
1,18,SAYID,"No, it led me to a trap she set."
1,18,HURLEY,"Her place is probably close, right?"
1,18,SAYID,Why are you suddenly so interested in Rousseau?
1,18,HURLEY,"I'm not -- just, you know, making conversation, dude. Sorry if it's a bad time. Goodnight."
1,18,HURLEY,"Yeah, you."
1,18,REPORTER #1,"How'd you come up with the winning numbers, any significance?"
1,18,HURLEY,"Oh, they just, uh, sort of came to me."
1,18,REPORTER #2,Why don't you introduce your family.
1,18,HURLEY,"Oh yeah, okay, um, this -- this patch of beauty is my mom, Carmen. Come here, mom. And this is my brother, Diego and his wife, Lisa."
1,18,DIEGO,Woo! We're rich!
1,18,HURLEY,"Nice, dude. Ignore him, he's an idiot. And, uh, oh, you've got to know this guy. This is the greatest guy I know, my, my, my grandpa Tito. He's worked 3 jobs for -- how long has it been now?"
1,18,TITO,52 years.
1,18,HURLEY,"52 years. 70 years old, and the closest thing he's had to a vacation is when they put a pacemaker in him 4 years ago. So the first thing I'm going to do with the money is, uh, finally give him the rest that he's earned. That's really what it's all about for me, to be able to do things for the people I care about, because I really put my family through a lot recently, and, um, well, this way I can make it up to them. You know, maybe even buy my mom a new house. And uh, maybe after my grandpa comes back from his cruise we can, you know -- do some things that we always wanted to do. Grandpa?"
1,18,CHARLIE,"Hey, man."
1,18,HURLEY,"What, I'm not doing anything."
1,18,CHARLIE,What?
1,18,HURLEY,What?
1,18,CHARLIE,I'm just saying good morning.
1,18,HURLEY,"Oh, right. Morning. Sorry, I was just, uh..."
1,18,CHARLIE,You going somewhere?
1,18,HURLEY,"Me? No. Well, yeah. Just thought I might take a walk. Uh, maybe scope out some new fishing area."
1,18,CHARLIE,"Oh, hang on, I'll come with."
1,18,HURLEY,That's okay.
1,18,CHARLIE,"No, I could use a little bit of the fresh wide open."
1,18,HURLEY,"Dude, I could really use some alone time right now."
1,18,CHARLIE,Sure.
1,18,HURLEY,"I'm a big guy, I get dehydrated easy."
1,18,CHARLIE,"Yeah. Yeah, okay."
1,18,LOCKE,"Claire, you got a second?"
1,18,CLAIRE,"Uh, yeah, sure."
1,18,LOCKE,I was wondering if you were free to help me with a little project.
1,18,CLAIRE,Me?
1,18,LOCKE,Yeah. I'm building something and I could use an extra pair of hands.
1,18,CLAIRE,"I'm nearly nine months pregnant, I can barely waddle on the beach."
1,18,LOCKE,Could you hold a saw?
1,18,CLAIRE,"Um, yeah."
1,18,LOCKE,"Can you move your hand back and forth, like this?"
1,18,CLAIRE,Possibly.
1,18,LOCKE,You're perfect. Come on.
1,18,CLAIRE,"Okay. So, what exactly are we building?"
1,18,SAYID,Where is it?
1,18,JACK,Where's what?
1,18,SAYID,"The map. I told you, it won't help you find her."
1,18,JACK,"Whoa, slow down. I don't have the map."
1,18,SAYID,What makes this worse is that you don't even do your own dirty work. You get Hurley to do it for you.
1,18,JACK,Wait a minute -- Hurley?
1,18,SAYID,"He was in my tent last night, quizzing me about Rousseau, about numbers she wrote -- how I came to find her. You don't know anything about this, do you?"
