season,episode,character,sentence
3,16,SAYID,It's getting late. This is a good place to make camp.
3,16,JACK,I'll get some firewood.
3,16,KATE,I'll go with you.
3,16,KATE,You wanna talk about it?
3,16,JACK,Talk about what?
3,16,KATE,About the week... you spent over there with them.
3,16,JACK,"Well, after you left, I'd, uh, I'd made a deal with them. If I took care of Ben, that they'd let me off the Island. So I just, kept my head down, did what I was supposed to. Didn't ask any questions."
3,16,KATE,And that's it.
3,16,JACK,That's it.
3,16,JULIET,OK. Let's have it.
3,16,SAYID,"I want to know what you people are doing on this Island. Why you're terrorizing us. Making lists. Kidnapping children. I want to know everything. But the first thing I'd like to know is, who are you?"
3,16,JULIET,"Hi. I'm Juliet Burke, I'm with Mittelos Bioscience."
3,16,GUARD,I'll let Mr. Alpert know you're here.
3,16,JULIET,Thank you.
3,16,RACHEL,Well. I think they're taking this whole corporate secrecy thing a little too seriously.
3,16,JULIET,I'm never gonna fit in with these people.
3,16,ETHAN,"Hey there, Dr. Burke. If you pop the trunk, I'll get your bags."
3,16,JULIET,Thank you.
3,16,RICHARD,"Ah, you managed to find us."
3,16,JULIET,I didn't even know they had an airport out there.
3,16,RICHARD,I know it surprises everyone. Hi. You must be Rachel. Richard Alpert.
3,16,RACHEL,Nice to meet you.
3,16,RICHARD,Thank you for letting us borrow your sister for a few months.
3,16,RACHEL,Just promise me you'll bring her back in one piece.
3,16,RICHARD,"Well, we'll do our best. Uh, so listen, it's, er, a security thing. We have to take you in the rest of the way, so, whenever you're ready' we'll be waiting right over here, but please do take your time. Pleasure to meet you."
3,16,RACHEL,Thanks.
3,16,RICHARD,Thank you.
3,16,RACHEL,It's better this way.
3,16,JULIET,Is this a mistake? I shouldn't go. What if you get sick again?
3,16,RACHEL,"I won't. Cancer's gone. And, I'm 100% preggers thanks to you."
3,16,JULIET,I'll be back...
3,16,RACHEL,"Yes, I know."
3,16,JULIET,"...before you give birth, I promise."
3,16,RACHEL,"I know. Don't worry about us, OK?"
3,16,JULIET,OK.
3,16,RACHEL,You spent your whole life working to get here. So... don't blow it!
3,16,JULIET,I love you.
3,16,RACHEL,I love you.
3,16,JULIET,OK.
3,16,RACHEL,Go make us proud.
3,16,SAYID,Who are you?
3,16,JULIET,"If I told you who I was, if I told you everything that I know, you'd kill me."
3,16,SAYID,What do you think I'll do if you don't?
3,16,JACK,Leave her alone.
3,16,SAYID,Sooner or later she'll answer my questions.
3,16,JACK,She'll answer your questions when she's ready. And you'll wait until she is. She's under my protection.
3,16,CHARLIE,"Claire? Claire? Claire? Oh, oh, what is it? Oh, it's OK. Shh, shh, its OK. Claire? Hey. Claire. You OK?"
3,16,CLAIRE,"Charlie? What's, what's going on?"
3,16,CHARLIE,Didn't you hear Aaron?
3,16,CLAIRE,Is he OK?
3,16,CHARLIE,"Nah, he's OK. Are you alright?"
3,16,CLAIRE,"Yeah, I just, feel a little bit off. I didn't sleep well. I can't believe I didn't hear him crying!"
3,16,CHARLIE,"Maybe you're coming down with something. Look, why don't you let me take Aaron, and, you get some more rest."
3,16,CLAIRE,"Yeah, do you mind?"
3,16,CHARLIE,Absolutely.
3,16,CLAIRE,I won't sleep long.
3,16,JULIET,"I guess it's no use asking them to wait up, huh?"
3,16,JACK,They'll come around. Just give them some time.
3,16,JULIET,"My people kept Sayid chained to a swing-set for three days, then I dragged Kate into the jungle, handcuffed myself to her and lied about it. How much time do you think they need?"
3,16,JACK,"We'll be back at our beach in a couple of hours, they'll probably be over it by then. You nervous?"
3,16,JULIET,"Hell, yes."
3,16,RICHARD,"I know that, uh, six months sounds like an eternity, but you're gonna be amazed at how time flies once you're there."
3,16,JULIET,I can't wait to find out where there is.
3,16,ETHAN,Dr. Burke? Wanna have a seat? I'd like to take some of your vitals. If that's OK with you.
3,16,JULIET,"Yeah, sure."
3,16,RICHARD,"You know, everyone at the company's really excited about you coming down Dr. Burke. And I think your research is really gonna have a major impact on us."
3,16,JULIET,What is that?
3,16,RICHARD,"That, is orange juice, with a considerable amount of tranquilizer mixed in."
3,16,JULIET,You want me to drink it?
3,16,RICHARD,"Oh yes , you're gonna wanna be asleep for the trip, Dr. Burke."
3,16,ETHAN,"It can be , kind of intense."
3,16,JULIET,"Er, OK, I was fine with signing all over your paperwork. Fine with agreeing to not talk to anyone in my life for six months. Fine with the fact that no one in the medical community has ever heard of Mittelos Bioscience."
3,16,RICHARD,Why were you fine?
3,16,JULIET,What?
3,16,RICHARD,"Why were you fine with those things? It seems like, er, quite a leap for a job opportunity. I mean, we're not paying you that much. I think you're fine because deep down a part of you knows that the place we're taking you to is special."
3,16,JULIET,Special huh.
3,16,RICHARD,"Let me ask you something, Juliet. You took a woman, your own sister, whose reproductive system was ravaged by chemotherapy, who was sterile. And you made her pregnant. You created life where life wasn't supposed to be. That's a gift, Juliet. You have a gift. And don't you think you're meant to do something significant with it? Where we're going, you can do just that."
3,16,JULIET,Where exactly are we...
3,16,RICHARD,"I can't tell you that. But what I can tell you is that, you'll see things there that you never imagined. Now, no one is forcing you to do anything, so if you change your mind, we're happy to take you back to—"
3,16,ETHAN,"Um, you probably shouldn't have drunk that so fast."
3,16,ETHAN,"Good morning. No, no, its OK. You'll be hoarse for a few hours but it gets better as the day goes on. Sorry I had to, strap you in, but the last leg is always a little bumpy. Watch your head. Give me your hand."
3,16,ETHAN,We're here.
3,16,JULIET,Here where?
3,16,BEN,"Hello, Dr. Burke. My name is Benjamin Linus. I'm really looking forward to working with you. Watch your step here."
3,16,CHARLIE,"Hey, wow, that's too much water, its going to be all soggy."
3,16,HURLEY,"It's oatmeal dude, it's supposed to be soggy."
3,16,SAWYER,"Well if it ain't three men and a baby... I counted Hugo twice. Oh what, come on, I used your name."
3,16,CLAIRE,Hey. Does anybody know where there's any aspirin?
3,16,DESMOND,"Claire, you don't look so good."
